customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner,full_name,birth_year,has_children,Current_Age,Priority,Short_Country,House_Number
6927,"55157842636","Joshua","Clark","626 Rossmor Parkway","Pomona","CA","36701","USA",1921-10-05 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-08-18 00:00:00.000,"Bronze","Skilled Manual","Y","Joshua Clark",1921,"Y",101,"Standard","USA","626"
7312,"58222813606","Carolyn","Kalbfleisch","5070 Kirker Pass","El Cajon","CA","37383","USA",1937-08-13 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-10-08 00:00:00.000,"Bronze","Skilled Manual","Y","Carolyn Kalbfleisch",1937,"Y",85,"Standard","USA","5070"
7473,"59646782300","Rose-marie","Kinney","950 Norman Ave.","Santa Monica","CA","50792","USA",1932-10-15 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1990-04-13 00:00:00.000,"Bronze","Skilled Manual","Y","Rose-marie Kinney",1932,"Y",90,"Standard","USA","950"
7549,"60430180400","Candius","Asmundstad","8984 Brook Way","Oakland","CA","88726","USA",1936-10-26 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1994-12-22 00:00:00.000,"Bronze","Skilled Manual","Y","Candius Asmundstad",1936,"Y",86,"Standard","USA","8984"
7631,"61084628701","Michael","Anderson","1211 Sherry Circle","Redwood City","CA","47178","USA",1926-10-12 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1993-11-21 00:00:00.000,"Bronze","Skilled Manual","Y","Michael Anderson",1926,"Y",96,"Standard","USA","1211"
7859,"63039411900","Carol","Wakefield","3632 Ramsay Circle","Pomona","CA","12422","USA",1966-09-27 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1994-09-07 00:00:00.000,"Bronze","Skilled Manual","Y","Carol Wakefield",1966,"Y",56,"Standard","USA","3632"
8072,"64941323399","Anthony","Domenico","4661 Bernauer","Santa Monica","CA","16511","USA",1956-08-28 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1994-06-23 00:00:00.000,"Bronze","Skilled Manual","Y","Anthony Domenico",1956,"Y",66,"Standard","USA","4661"
8080,"65022256400","Mike","Bauer","1035 Arguello Blvd.","San Diego","CA","53076","USA",1948-05-06 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-05-28 00:00:00.000,"Bronze","Skilled Manual","Y","Mike Bauer",1948,"Y",74,"Standard","USA","1035"
8234,"66443591117","Irma","Johnson","2822 Bluejay Dr.","La Jolla","CA","96300","USA",1938-05-25 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1993-07-09 00:00:00.000,"Bronze","Skilled Manual","Y","Irma Johnson",1938,"Y",84,"Standard","USA","2822"
8406,"68115690946","Joan","Chilimidos","8222 Northridge Road","West Covina","CA","86538","USA",1952-04-26 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-05-12 00:00:00.000,"Bronze","Skilled Manual","Y","Joan Chilimidos",1952,"Y",70,"Standard","USA","8222"
8461,"68619120121","Darrin","Wallin","4371 Erie Dr.","Richmond","CA","44891","USA",1966-08-20 00:00:00.000,"S","$30K - $50K","M",5,0,"High School Degree",1992-12-23 00:00:00.000,"Bronze","Skilled Manual","Y","Darrin Wallin",1966,"Y",56,"Standard","USA","4371"
8712,"70945539500","Willis","Bufmack","492 Pierce Court","Spring Valley","CA","29970","USA",1950-05-15 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1990-11-09 00:00:00.000,"Bronze","Skilled Manual","Y","Willis Bufmack",1950,"Y",72,"Standard","USA","492"
8784,"71595047116","Annamarie","Baldwin","7835 Rio Blanco Dr.","Lincoln Acres","CA","19169","USA",1931-05-28 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1993-02-05 00:00:00.000,"Bronze","Skilled Manual","Y","Annamarie Baldwin",1931,"Y",91,"Standard","USA","7835"
8832,"72077710628","Richard","Bolstad","9680 Huston Road","Fremont","CA","45699","USA",1954-05-26 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1991-04-06 00:00:00.000,"Bronze","Skilled Manual","Y","Richard Bolstad",1954,"Y",68,"Standard","USA","9680"
8882,"72795984745","John","Gersick","6389 Sandview Dr.","Burbank","CA","15774","USA",1956-07-15 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-02-26 00:00:00.000,"Bronze","Skilled Manual","Y","John Gersick",1956,"Y",66,"Standard","USA","6389"
8959,"73634443283","William","Deromedi","4211 Las Lomas Way","Santa Cruz","CA","97891","USA",1952-02-05 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1994-12-05 00:00:00.000,"Bronze","Skilled Manual","Y","William Deromedi",1952,"Y",70,"Standard","USA","4211"
9067,"74736589800","Billilyn","Whitmer","7509 Sanford St.","Lakewood","CA","20978","USA",1950-07-14 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1992-04-02 00:00:00.000,"Bronze","Skilled Manual","Y","Billilyn Whitmer",1950,"Y",72,"Standard","USA","7509"
9101,"75087057900","Dawn","Barber","2071 Babbe Street","Los Angeles","CA","17346","USA",1938-10-03 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-11-04 00:00:00.000,"Bronze","Skilled Manual","Y","Dawn Barber",1938,"Y",84,"Standard","USA","2071"
9170,"75994717478","Morgan","Cronin","8900 Escobar","West Covina","CA","41371","USA",1921-09-09 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-08-25 00:00:00.000,"Bronze","Skilled Manual","Y","Morgan Cronin",1921,"Y",101,"Standard","USA","8900"
9240,"76734224000","Lorraine","Peterson","6738 Wallace Dr.","El Cajon","CA","81890","USA",1921-10-06 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1993-01-26 00:00:00.000,"Bronze","Skilled Manual","Y","Lorraine Peterson",1921,"Y",101,"Standard","USA","6738"
9360,"77977739000","Eric","Belleci","4681 Holiday Hills","Berkeley","CA","79816","USA",1921-03-10 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-07-08 00:00:00.000,"Bronze","Skilled Manual","Y","Eric Belleci",1921,"Y",101,"Standard","USA","4681"
9546,"79830614300","Mary Ann","Davis","9469 Mt. Hood Circle","Bellflower","CA","82937","USA",1956-09-01 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-03-13 00:00:00.000,"Bronze","Skilled Manual","Y","Mary Ann Davis",1956,"Y",66,"Standard","USA","9469"
9744,"81880235100","Kristy","Toevs","424 Yosemite Dr.","West Covina","CA","14148","USA",1937-04-17 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1990-04-05 00:00:00.000,"Bronze","Skilled Manual","Y","Kristy Toevs",1937,"Y",85,"Standard","USA","424"
9817,"82583000659","Ryan","Ward","3235 Mi Casa Court","San Jose","CA","61037","USA",1957-07-21 00:00:00.000,"S","$30K - $50K","M",5,0,"High School Degree",1991-06-19 00:00:00.000,"Bronze","Skilled Manual","Y","Ryan Ward",1957,"Y",65,"Standard","USA","3235"
9979,"84354690909","Judy","Brescia","5714 Damascus Loop","Glendale","CA","76142","USA",1918-06-01 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1991-11-21 00:00:00.000,"Bronze","Skilled Manual","Y","Judy Brescia",1918,"Y",104,"Standard","USA","5714"
10023,"84782819747","Diana","Bellmire","8160 Clayburn Rd.","Daly City","CA","34931","USA",1936-03-05 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-04-20 00:00:00.000,"Bronze","Skilled Manual","Y","Diana Bellmire",1936,"Y",86,"Standard","USA","8160"
10174,"86218279004","William","Shekell","8625 Woodcrest Drive","Burbank","CA","46640","USA",1963-09-03 00:00:00.000,"S","$30K - $50K","M",5,0,"High School Degree",1992-02-22 00:00:00.000,"Bronze","Skilled Manual","Y","William Shekell",1963,"Y",59,"Standard","USA","8625"
10213,"86730178594","Shirley","Barnes","3504 Tosco Way","Lakewood","CA","27095","USA",1960-12-28 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1994-10-16 00:00:00.000,"Bronze","Skilled Manual","Y","Shirley Barnes",1960,"Y",62,"Standard","USA","3504"
12,"87579237222","Jewel","Creek","1792 Belmont Rd.","Chula Vista","CA","40520","USA",1971-10-18 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-07-06 00:00:00.000,"Bronze","Skilled Manual","N","Jewel Creek",1971,"Y",51,"Standard","USA","1792"
49,"87902239561","Terri","Burke","9752 Jeanne Circle","Arcadia","CA","41297","USA",1930-12-02 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-04-20 00:00:00.000,"Bronze","Skilled Manual","N","Terri Burke",1930,"Y",92,"Standard","USA","9752"
164,"89288474917","Kristine","Aldred","636 Vine Hill Way","Coronado","CA","85666","USA",1947-02-22 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1990-01-01 00:00:00.000,"Bronze","Skilled Manual","N","Kristine Aldred",1947,"Y",75,"Standard","USA","636"
251,"90412417054","Rachael","Wright","1356 Grove Way","La Mesa","CA","12255","USA",1975-05-22 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1990-09-16 00:00:00.000,"Bronze","Skilled Manual","N","Rachael Wright",1975,"Y",47,"Standard","USA","1356"
356,"91561319828","Thomas","Armstrong","9130 San Ramon Road","Mill Valley","CA","89684","USA",1926-06-23 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1993-05-10 00:00:00.000,"Bronze","Skilled Manual","N","Thomas Armstrong",1926,"Y",96,"Standard","USA","9130"
734,"96613957881","Sharon","Lynn","4654 Blackridge Drive","Pomona","CA","69444","USA",1970-08-03 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-05-23 00:00:00.000,"Bronze","Skilled Manual","N","Sharon Lynn",1970,"Y",52,"Standard","USA","4654"
834,"97918031811","Melvin","Carreras","3382 Greer Ave","Spring Valley","CA","27069","USA",1917-10-20 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-05-24 00:00:00.000,"Bronze","Skilled Manual","N","Melvin Carreras",1917,"Y",105,"Standard","USA","3382"
1006,"10072162151","Natalie","Barber","1706 Vallejo","Palo Alto","CA","31234","USA",1969-03-07 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1990-04-10 00:00:00.000,"Bronze","Skilled Manual","N","Natalie Barber",1969,"Y",53,"Standard","USA","1706"
1127,"10914445519","Richard","Yoshimura","8809 Diablo View Road","Burbank","CA","61975","USA",1973-05-10 00:00:00.000,"S","$30K - $50K","M",5,0,"High School Degree",1991-04-16 00:00:00.000,"Bronze","Skilled Manual","N","Richard Yoshimura",1973,"Y",49,"Standard","USA","8809"
1176,"11278405189","Robert","Difatta","3076 Monti Dr","Grossmont","CA","77346","USA",1912-05-02 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-07-18 00:00:00.000,"Bronze","Skilled Manual","N","Robert Difatta",1912,"Y",110,"Standard","USA","3076"
1208,"11492204100","Stephen","Green","3421 Gehringer Drive","Daly City","CA","69375","USA",1974-07-20 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1990-06-05 00:00:00.000,"Bronze","Skilled Manual","N","Stephen Green",1974,"Y",48,"Standard","USA","3421"
1218,"11585872200","Tamar","Hubbard","3248 Birdhaven Court","Chula Vista","CA","68574","USA",1961-11-19 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1991-06-11 00:00:00.000,"Bronze","Skilled Manual","N","Tamar Hubbard",1961,"Y",61,"Standard","USA","3248"
1261,"11832217000","Carlos","Lopez","7870 Orwood Dr.","Grossmont","CA","23132","USA",1966-03-26 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1993-05-20 00:00:00.000,"Bronze","Skilled Manual","N","Carlos Lopez",1966,"Y",56,"Standard","USA","7870"
1274,"11941420400","Audrey","Topping","220 Rose Ann Ave.","West Covina","CA","32381","USA",1911-05-10 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-08-25 00:00:00.000,"Bronze","Skilled Manual","N","Audrey Topping",1911,"Y",111,"Standard","USA","220"
1331,"12334841489","Marsha","Perse","2061 Michele Drive","Newport Beach","CA","11304","USA",1930-09-27 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1994-11-13 00:00:00.000,"Bronze","Skilled Manual","N","Marsha Perse",1930,"Y",92,"Standard","USA","2061"
1342,"12374500600","Angela","Greves","7308 Star Tree Court","Burlingame","CA","99728","USA",1954-06-15 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1992-09-22 00:00:00.000,"Bronze","Skilled Manual","N","Angela Greves",1954,"Y",68,"Standard","USA","7308"
1463,"13138474200","Monta","Bahr","1874 Vallejo","Palo Alto","CA","94034","USA",1964-02-04 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-10-20 00:00:00.000,"Bronze","Skilled Manual","N","Monta Bahr",1964,"Y",58,"Standard","USA","1874"
1521,"13623541000","Shirley","Colvin","9620 Laurel Drive","Novato","CA","57004","USA",1944-07-10 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1990-08-28 00:00:00.000,"Bronze","Skilled Manual","N","Shirley Colvin",1944,"Y",78,"Standard","USA","9620"
1549,"13814911200","Bonnie","Afana","9089 San Jose Ave","Newport Beach","CA","65676","USA",1911-03-18 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1993-11-25 00:00:00.000,"Bronze","Skilled Manual","N","Bonnie Afana",1911,"Y",111,"Standard","USA","9089"
1616,"14176494479","Kadija","Proctor","2466 Clearland Circle","Chula Vista","CA","74484","USA",1952-03-10 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-04-08 00:00:00.000,"Bronze","Skilled Manual","N","Kadija Proctor",1952,"Y",70,"Standard","USA","2466"
1747,"14973067641","Joyce","Bentley","135 Grant Street","Imperial Beach","CA","85056","USA",1921-07-03 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1991-08-18 00:00:00.000,"Bronze","Skilled Manual","N","Joyce Bentley",1921,"Y",101,"Standard","USA","135"
2146,"17884122700","William","Jones","9970 San Miguel Rd","Oakland","CA","95911","USA",1937-02-09 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1991-05-20 00:00:00.000,"Bronze","Skilled Manual","N","William Jones",1937,"Y",85,"Standard","USA","9970"
2289,"18984616994","Lupe","Martin","3092 Gabriela","Glendale","CA","26229","USA",1915-11-20 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1990-12-26 00:00:00.000,"Bronze","Skilled Manual","N","Lupe Martin",1915,"Y",107,"Standard","USA","3092"
2565,"21038132309","Dale","Ucti","5096 Flamingo Dr","Palo Alto","CA","11171","USA",1951-03-08 00:00:00.000,"S","$30K - $50K","M",4,0,"High School Degree",1994-09-19 00:00:00.000,"Bronze","Skilled Manual","N","Dale Ucti",1951,"Y",71,"Standard","USA","5096"
2700,"21913449800","Morris","Caffano","2119 Little Dr","Lemon Grove","CA","42197","USA",1966-10-24 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1991-05-03 00:00:00.000,"Bronze","Skilled Manual","N","Morris Caffano",1966,"Y",56,"Standard","USA","2119"
2709,"21965586500","Gretel","Whitehead","5647 Larch Ct","Torrance","CA","58716","USA",1957-05-25 00:00:00.000,"S","$30K - $50K","F",4,0,"High School Degree",1992-03-23 00:00:00.000,"Bronze","Skilled Manual","N","Gretel Whitehead",1957,"Y",65,"Standard","USA","5647"
2770,"22412721514","Heather","Bowles","2268 Cobblestone Ct","Downey","CA","83854","USA",1950-09-07 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1994-12-20 00:00:00.000,"Bronze","Skilled Manual","N","Heather Bowles",1950,"Y",72,"Standard","USA","2268"
2866,"23165156245","Jeff","Quinn","1434 El Dorado Way","Altadena","CA","16447","USA",1968-11-02 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1993-11-27 00:00:00.000,"Bronze","Skilled Manual","N","Jeff Quinn",1968,"Y",54,"Standard","USA","1434"
3233,"25825269222","Ann","Breaux","4920 Orange St","Burbank","CA","71808","USA",1956-04-27 00:00:00.000,"S","$30K - $50K","F",5,0,"High School Degree",1992-07-12 00:00:00.000,"Bronze","Skilled Manual","N","Ann Breaux",1956,"Y",66,"Standard","USA","4920"
3258,"26007412672","Jerry","Mercado","5699 Alpha Way","Altadena","CA","43015","USA",1975-05-27 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1992-11-23 00:00:00.000,"Bronze","Skilled Manual","N","Jerry Mercado",1975,"Y",47,"Standard","USA","5699"
3285,"26199367642","Christopher","Young","9214 Birch Park Rd","Bellflower","CA","18513","USA",1937-02-14 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1991-09-16 00:00:00.000,"Bronze","Skilled Manual","N","Christopher Young",1937,"Y",85,"Standard","USA","9214"
3605,"28602052900","John","Speaks","4058 First Ave","Daly City","CA","21951","USA",1928-10-06 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1991-08-06 00:00:00.000,"Bronze","Skilled Manual","N","John Speaks",1928,"Y",94,"Standard","USA","4058"
3939,"31285195350","Judy","Wood","460 Almond Avve","Torrance","CA","64079","USA",1968-08-22 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1993-01-17 00:00:00.000,"Bronze","Skilled Manual","N","Judy Wood",1968,"Y",54,"Standard","USA","460"
4013,"31733253000","Dolores","Carbajal","8066 Peach Place","Colma","CA","71197","USA",1933-06-09 00:00:00.000,"S","$30K - $50K","F",3,0,"High School Degree",1993-04-11 00:00:00.000,"Bronze","Skilled Manual","N","Dolores Carbajal",1933,"Y",89,"Standard","USA","8066"
4470,"35193855200","Leslie","Appelhans","2140 Ada Dr","Beverly Hills","CA","75733","USA",1933-08-26 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-03-15 00:00:00.000,"Bronze","Skilled Manual","N","Leslie Appelhans",1933,"Y",89,"Standard","USA","2140"
4523,"35591229800","Eugene","Rodriguez","2664 Escobar","Daly City","CA","53846","USA",1930-05-02 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1994-02-20 00:00:00.000,"Bronze","Skilled Manual","N","Eugene Rodriguez",1930,"Y",92,"Standard","USA","2664"
4578,"36029003858","Angela","Jackson","8720 Orth Larwin Ave","San Jose","CA","65183","USA",1976-09-09 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1991-09-07 00:00:00.000,"Bronze","Skilled Manual","N","Angela Jackson",1976,"Y",46,"Standard","USA","8720"
4599,"36131657361","Lillian","Smith","4488 Kirkwood Drive","Los Angeles","CA","21558","USA",1961-08-11 00:00:00.000,"S","$30K - $50K","M",3,0,"High School Degree",1992-04-14 00:00:00.000,"Bronze","Skilled Manual","N","Lillian Smith",1961,"Y",61,"Standard","USA","4488"
4799,"37687982320","James","Barkoff","2405 Mission Drive","Burlingame","CA","75142","USA",1966-09-15 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1992-04-25 00:00:00.000,"Bronze","Skilled Manual","N","James Barkoff",1966,"Y",56,"Standard","USA","2405"
4880,"38276652100","Lydia","Herrman","2098 Caravelle Ct","Concord","CA","91609","USA",1925-01-11 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1992-12-15 00:00:00.000,"Bronze","Skilled Manual","N","Lydia Herrman",1925,"Y",97,"Standard","USA","2098"
4963,"38882423600","Marilynn","Williams","5265 Lorraine Ave.","National City","CA","10077","USA",1939-11-24 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1992-04-08 00:00:00.000,"Bronze","Skilled Manual","N","Marilynn Williams",1939,"Y",83,"Standard","USA","5265"
5011,"39291750200","Allisa","Rose","7111 Atchinson Stage Ct","La Jolla","CA","91841","USA",1939-10-14 00:00:00.000,"S","$30K - $50K","F",2,0,"High School Degree",1992-03-05 00:00:00.000,"Bronze","Skilled Manual","N","Allisa Rose",1939,"Y",83,"Standard","USA","7111"
5145,"40284307003","Coleman","Cano","4970 B Way","Berkeley","CA","38382","USA",1942-05-03 00:00:00.000,"S","$30K - $50K","M",2,0,"High School Degree",1993-09-26 00:00:00.000,"Bronze","Skilled Manual","N","Coleman Cano",1942,"Y",80,"Standard","USA","4970"
5149,"40303415100","Rosalina","Zancanaros","8041 Erie Dr.","Burlingame","CA","75649","USA",1928-03-17 00:00:00.000,"S","$30K - $50K","F",1,0,"High School Degree",1992-08-24 00:00:00.000,"Bronze","Skilled Manual","N","Rosalina Zancanaros",1928,"Y",94,"Standard","USA","8041"
5193,"40662396600","Joanne","Klein","5569 Rubiem Ct.","Fremont","CA","98988","USA",1955-08-14 00:00:00.000,"S","$30K - $50K","M",1,0,"High School Degree",1994-03-13 00:00:00.000,"Bronze","Skilled Manual","N","Joanne Klein",1955,"Y",67,"Standard","USA","5569"
