Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Year
23735,"High",0,65.99,8.99,1466,"Wesley Reid","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","5180",0.56,"United States","Central","Nebraska","Columbus",68601,2015-06-11 00:00:00.000,2015-06-13 00:00:00.000,253.3032,10,575.07,91115,2015-06-11 00:00:00.000
18869,"Low",0,205.99,8.99,1502,"Renee Huang","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","StarTAC 8000",0.6,"United States","South","Florida","Coral Springs",33065,2015-06-29 00:00:00.000,2015-07-02 00:00:00.000,186.558,13,2435.52,89194,2015-06-29 00:00:00.000
22253,"Low",0.03,65.99,5.26,1527,"Neil Parker","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","8860",0.56,"United States","South","Alabama","Decatur",35601,2015-03-30 00:00:00.000,2015-04-09 00:00:00.000,-52.248,23,1316.03,86814,2015-03-30 00:00:00.000
19252,"Not Specified",0.1,95.99,4.9,1653,"Charles Cline","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","T60",0.56,"United States","West","California","Thousand Oaks",91360,2015-01-24 00:00:00.000,2015-01-25 00:00:00.000,-268.664,2,149.8,89885,2015-01-24 00:00:00.000
22798,"Low",0.05,115.99,5.26,1690,"Neil Bailey","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","636",0.57,"United States","East","Pennsylvania","Harrisburg",17112,2015-01-24 00:00:00.000,2015-01-28 00:00:00.000,616.5357,9,893.53,91076,2015-01-24 00:00:00.000
26037,"Not Specified",0.03,205.99,3,1708,"Lillian Day","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","6185",0.58,"United States","East","Ohio","Shaker Heights",44118,2015-05-20 00:00:00.000,2015-05-21 00:00:00.000,3670.3515,29,5319.35,88784,2015-05-20 00:00:00.000
18244,"High",0.05,35.99,1.1,1725,"Linda Blake","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","Accessory35",0.55,"United States","East","Ohio","Hilliard",43026,2015-05-07 00:00:00.000,2015-05-09 00:00:00.000,149.166,9,261.56,87193,2015-05-07 00:00:00.000
18306,"Medium",0.08,175.99,4.99,1738,"Dean Solomon","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","5165",0.59,"United States","South","North Carolina","Gastonia",28052,2015-03-28 00:00:00.000,2015-03-28 00:00:00.000,-16476.838,10,1486.34,85865,2015-03-28 00:00:00.000
19479,"Low",0.09,95.99,8.99,1754,"Nelson Hong","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","600 Series Flip",0.57,"United States","West","California","Torrance",90503,2015-02-27 00:00:00.000,2015-03-03 00:00:00.000,7.03296,8,627.28,90178,2015-02-27 00:00:00.000
25920,"High",0,115.99,5.92,1764,"Michele Bradshaw","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","8890",0.58,"United States","South","Florida","Dunedin",34698,2015-01-22 00:00:00.000,2015-01-22 00:00:00.000,-16.772,11,1160.42,89775,2015-01-22 00:00:00.000
23966,"Critical",0.04,205.99,8.99,1788,"Valerie Siegel","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","TimeportP7382",0.56,"United States","South","Georgia","Woodstock",30188,2015-01-21 00:00:00.000,2015-01-22 00:00:00.000,960.984,6,1008.53,88256,2015-01-21 00:00:00.000
19139,"High",0.09,35.99,1.1,1849,"Michelle Steele","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","Accessory35",0.55,"United States","South","Alabama","Enterprise",36330,2015-04-01 00:00:00.000,2015-04-03 00:00:00.000,19.35,8,222.71,89697,2015-04-01 00:00:00.000
19140,"High",0.01,125.99,2.5,1849,"Michelle Steele","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","i2000",0.6,"United States","South","Alabama","Enterprise",36330,2015-04-01 00:00:00.000,2015-04-02 00:00:00.000,-967.834,2,220.52,89697,2015-04-01 00:00:00.000
20844,"Critical",0.09,95.99,4.9,1875,"Martin Kirk","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","T60",0.56,"United States","South","Virginia","Chesapeake",23320,2015-01-29 00:00:00.000,2015-01-31 00:00:00.000,34.302,4,320.75,90899,2015-01-29 00:00:00.000
18016,"High",0.01,125.99,8.99,1916,"Marcia Feldman","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","SC7868i",0.55,"United States","South","Arkansas","Little Rock",72209,2015-04-16 00:00:00.000,2015-04-18 00:00:00.000,-45.472,9,1011.44,85895,2015-04-16 00:00:00.000
24971,"High",0,195.99,8.99,1919,"Nathan Jenkins","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","T28 WORLD",0.6,"United States","South","Arkansas","Pine Bluff",71603,2015-02-24 00:00:00.000,2015-02-25 00:00:00.000,114.882,5,882.93,85896,2015-02-24 00:00:00.000
19797,"Not Specified",0.1,125.99,8.99,1997,"Harriet Bowman","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","5170i",0.57,"United States","South","South Carolina","Hilton Head Island",29915,2015-01-25 00:00:00.000,2015-01-28 00:00:00.000,17.652,4,408.66,90333,2015-01-25 00:00:00.000
22146,"Critical",0,195.99,4.2,2030,"Lindsay O'Connell","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","688",0.6,"United States","Central","Texas","Greenville",75401,2015-03-17 00:00:00.000,2015-03-19 00:00:00.000,1585.503,16,2692.12,91059,2015-03-17 00:00:00.000
22973,"Critical",0.06,195.99,8.99,2046,"Eileen Schwartz","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","T28 WORLD",0.6,"United States","Central","Kansas","Liberal",67901,2015-06-12 00:00:00.000,2015-06-14 00:00:00.000,-277.222,4,632.65,88219,2015-06-12 00:00:00.000
21633,"Critical",0.04,125.99,7.69,2059,"Nathan Newton","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","Timeport L7089",0.58,"United States","South","North Carolina","High Point",27260,2015-03-27 00:00:00.000,2015-03-28 00:00:00.000,-528.836,9,934.52,88041,2015-03-27 00:00:00.000
20250,"High",0.06,125.99,8.8,2117,"Jack Hatcher","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","StarTAC 6500",0.59,"United States","Central","Texas","Greenville",75401,2015-04-20 00:00:00.000,2015-04-21 00:00:00.000,618.19308,18,1811.99,90891,2015-04-20 00:00:00.000
5871,"Critical",0.03,115.99,4.23,2190,"Marvin Patrick","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","282",0.56,"United States","Central","Michigan","Detroit",48227,2015-02-14 00:00:00.000,2015-02-16 00:00:00.000,722.241,49,5014.07,41636,2015-02-14 00:00:00.000
23871,"Critical",0.03,115.99,4.23,2193,"Donald Melton","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","282",0.56,"United States","South","North Carolina","New Bern",28560,2015-02-14 00:00:00.000,2015-02-16 00:00:00.000,848.3646,12,1227.94,90685,2015-02-14 00:00:00.000
18165,"High",0.01,205.99,5.99,2206,"Bobby Powell","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","3285",0.59,"United States","Central","Iowa","Fort Dodge",50501,2015-01-05 00:00:00.000,2015-01-07 00:00:00.000,-74.8836,3,551.22,86258,2015-01-05 00:00:00.000
23965,"Low",0.08,205.99,2.5,2270,"Kristine Holden","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","V70",0.59,"United States","South","South Carolina","Mauldin",29662,2015-02-06 00:00:00.000,2015-02-11 00:00:00.000,-156.772,17,2875.35,89572,2015-02-06 00:00:00.000
24552,"Not Specified",0.01,195.99,8.99,2276,"Dennis Block Richardson","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","T28 WORLD",0.6,"United States","East","New York","Niagara Falls",14304,2015-06-30 00:00:00.000,2015-06-30 00:00:00.000,2653.7814,22,3846.06,91502,2015-06-30 00:00:00.000
19615,"Not Specified",0.08,205.99,2.5,2281,"Monica Harvey","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","V70",0.59,"United States","Central","Wisconsin","Eau Claire",54703,2015-01-27 00:00:00.000,2015-01-28 00:00:00.000,997.38144,10,1610.84,85948,2015-01-27 00:00:00.000
20905,"Critical",0.07,195.99,4.2,2352,"Kerry Beach","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","T65",0.56,"United States","East","Maryland","Cumberland",21501,2015-06-20 00:00:00.000,2015-06-23 00:00:00.000,-222.343,4,632.12,86165,2015-06-20 00:00:00.000
20798,"Low",0.1,205.99,8.99,2358,"Danielle Baird","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","TimeportP7382",0.56,"United States","South","Florida","Fort Lauderdale",33311,2015-03-04 00:00:00.000,2015-03-08 00:00:00.000,147,2,324.62,88267,2015-03-04 00:00:00.000
19001,"Medium",0,65.99,3.99,2417,"Ken H Frazier","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","StarTAC 7760",0.59,"United States","South","Virginia","Oakton",22124,2015-03-14 00:00:00.000,2015-03-15 00:00:00.000,-60.564,13,765.65,86754,2015-03-14 00:00:00.000
20731,"Low",0.03,140.99,4.2,2430,"Kimberly Reilly","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","7160",0.59,"United States","Central","Texas","Killeen",76541,2015-03-29 00:00:00.000,2015-04-06 00:00:00.000,-458.744,2,246.44,91110,2015-03-29 00:00:00.000
18684,"Critical",0.04,65.99,8.99,2468,"Rhonda Stein","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","i270",0.55,"United States","South","North Carolina","Salisbury",28144,2015-03-13 00:00:00.000,2015-03-14 00:00:00.000,-335.041,13,724.57,88137,2015-03-13 00:00:00.000
21338,"Not Specified",0.07,65.99,8.8,2489,"Craig Liu","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","6120",0.58,"United States","West","California","Concord",94521,2015-01-12 00:00:00.000,2015-01-12 00:00:00.000,109.836,9,471.66,86886,2015-01-12 00:00:00.000
3338,"Not Specified",0.07,65.99,8.8,2491,"Sean N Boyer","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","6120",0.58,"United States","West","California","Los Angeles",90045,2015-01-12 00:00:00.000,2015-01-12 00:00:00.000,109.836,37,1939.03,23877,2015-01-12 00:00:00.000
25463,"Medium",0,175.99,4.99,2521,"Shawn Meyer","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","5165",0.59,"United States","Central","Texas","Corsicana",75109,2015-02-18 00:00:00.000,2015-02-21 00:00:00.000,1656.6555,15,2400.95,87032,2015-02-18 00:00:00.000
19032,"Medium",0.02,195.99,4.2,2543,"Josephine Dalton","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","T65",0.56,"United States","South","Virginia","Richmond",23223,2015-06-11 00:00:00.000,2015-06-12 00:00:00.000,40.284,19,3194.99,87917,2015-06-11 00:00:00.000
20849,"Critical",0.07,200.99,4.2,2603,"Penny Leach","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","2160i",0.59,"United States","East","New Jersey","Hackensack",7601,2015-04-05 00:00:00.000,2015-04-06 00:00:00.000,2225.07612,22,3705.14,87383,2015-04-05 00:00:00.000
6586,"Medium",0,125.99,2.5,2618,"Amy Hamrick Melvin","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","6162",0.59,"United States","East","New York","New York City",10004,2015-01-17 00:00:00.000,2015-01-19 00:00:00.000,-815.9008,3,337.34,46884,2015-01-17 00:00:00.000
22540,"High",0.07,65.99,5.99,2630,"Betsy Puckett","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","i1000",0.58,"United States","Central","Oklahoma","Norman",73071,2015-01-07 00:00:00.000,2015-01-08 00:00:00.000,-139.18256,3,165.71,85915,2015-01-07 00:00:00.000
25651,"Low",0.03,65.99,8.8,2684,"Edna Michael","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","6120",0.58,"United States","South","Florida","Port Charlotte",33952,2015-04-10 00:00:00.000,2015-04-10 00:00:00.000,9.9399,21,1237.4,89148,2015-04-10 00:00:00.000
20098,"High",0.08,205.99,8.99,2778,"Alison Jones","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","TimeportP7382",0.56,"United States","South","North Carolina","Wilmington",28403,2015-02-11 00:00:00.000,2015-02-12 00:00:00.000,-1963.752,5,837.64,87160,2015-02-11 00:00:00.000
19487,"Low",0.05,200.99,4.2,2795,"Harry Burns","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","2160i",0.59,"United States","Central","Iowa","Mason City",50401,2015-01-26 00:00:00.000,2015-01-30 00:00:00.000,1630.5252,14,2363.08,87556,2015-01-26 00:00:00.000
19488,"Low",0.07,195.99,8.99,2795,"Harry Burns","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","A1228",0.58,"United States","Central","Iowa","Mason City",50401,2015-01-26 00:00:00.000,2015-01-26 00:00:00.000,-457.16,2,328.45,87556,2015-01-26 00:00:00.000
20595,"Not Specified",0.08,65.99,8.99,2833,"Tim Connolly","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","Talkabout T8367",0.56,"United States","Central","Minnesota","Inver Grove Heights",55076,2015-03-25 00:00:00.000,2015-03-26 00:00:00.000,206.352,15,808.61,91030,2015-03-25 00:00:00.000
23622,"Low",0.05,115.99,8.99,2851,"Annie Sherrill","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","5185",0.58,"United States","Central","Texas","Odessa",79762,2015-04-09 00:00:00.000,2015-04-13 00:00:00.000,719.3526,11,1042.54,86454,2015-04-09 00:00:00.000
1529,"High",0.01,125.99,8.99,2867,"Dana Teague","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","M70",0.59,"United States","East","District of Columbia","Washington",20016,2015-04-17 00:00:00.000,2015-04-18 00:00:00.000,-582.648,2,226.88,11013,2015-04-17 00:00:00.000
19529,"High",0.01,125.99,8.99,2868,"Eugene Clayton","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","M70",0.59,"United States","West","Washington","Edmonds",98026,2015-04-17 00:00:00.000,2015-04-18 00:00:00.000,-582.648,1,113.44,85827,2015-04-17 00:00:00.000
19247,"Critical",0.09,65.99,8.99,2874,"Marian Willis","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","V 3600 Series",0.58,"United States","Central","Nebraska","La Vista",68128,2015-06-22 00:00:00.000,2015-06-24 00:00:00.000,141.7824,12,633.85,89874,2015-06-22 00:00:00.000
21097,"High",0.08,125.99,7.69,2973,"Sally Liu","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","Timeport L7089",0.58,"United States","Central","Wisconsin","New Berlin",53151,2015-04-13 00:00:00.000,2015-04-15 00:00:00.000,1269.38196,23,2424.68,87186,2015-04-13 00:00:00.000
25904,"Medium",0.06,125.99,2.5,3053,"Robin Tyler","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","i2000",0.6,"United States","South","Kentucky","Murray",42071,2015-02-03 00:00:00.000,2015-02-05 00:00:00.000,402.066,11,1173.76,86662,2015-02-03 00:00:00.000
18089,"Critical",0.04,125.99,4.2,3105,"Lawrence Hester","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","V3682",0.59,"United States","South","Kentucky","Murray",42071,2015-03-20 00:00:00.000,2015-03-22 00:00:00.000,-236.25,12,1270.7,86327,2015-03-20 00:00:00.000
89,"Critical",0.04,125.99,4.2,3106,"Alexander O'Brien","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","V3682",0.59,"United States","Central","Texas","Houston",77041,2015-03-20 00:00:00.000,2015-03-22 00:00:00.000,510.489,47,4976.92,548,2015-03-20 00:00:00.000
21722,"Critical",0.04,155.99,8.08,3133,"Kristine Singleton","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","300 Series Non-Flip",0.6,"United States","Central","Illinois","Naperville",60540,2015-03-04 00:00:00.000,2015-03-05 00:00:00.000,1374.948,22,2800.33,86792,2015-03-04 00:00:00.000
19179,"Low",0.06,115.99,5.92,3238,"Kathleen P Bloom","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","8890",0.58,"United States","West","Oregon","Corvallis",97330,2015-06-04 00:00:00.000,2015-06-06 00:00:00.000,-13.068,5,495.82,89564,2015-06-04 00:00:00.000
20041,"High",0.01,125.99,7.69,3279,"Ricky Allred","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","Timeport L7089",0.58,"United States","South","South Carolina","Columbia",29203,2015-04-06 00:00:00.000,2015-04-06 00:00:00.000,8.322,11,1212.88,90766,2015-04-06 00:00:00.000
21620,"Medium",0.01,45.99,4.99,3279,"Ricky Allred","Regular Air","Home Office","Technology","Telephones and Communication","Small Box","KF 788",0.56,"United States","South","South Carolina","Columbia",29203,2015-03-14 00:00:00.000,2015-03-16 00:00:00.000,24.018,3,125.19,90767,2015-03-14 00:00:00.000
22857,"Medium",0.08,125.99,4.2,3340,"Phillip Blum","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","i1000plus",0.57,"United States","West","Oregon","Troutdale",97060,2015-01-13 00:00:00.000,2015-01-14 00:00:00.000,989.8119,14,1434.51,85980,2015-01-13 00:00:00.000
19461,"Medium",0.02,110.99,2.5,3347,"Carrie McIntosh","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","T18",0.57,"United States","South","Florida","Royal Palm Beach",33411,2015-01-27 00:00:00.000,2015-01-29 00:00:00.000,-39.809,1,94.3,89356,2015-01-27 00:00:00.000
