CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Marital Status,Suffix,Gender,Email Address,Yearly Income,Total Children,Number Children At Home,English Education,Spanish Education,French Education,English Occupation,Spanish Occupation,French Occupation,House Owner Flag,Number Cars Owned,Address Line 1,Address Line 2,Phone,Date First Purchase,Commute Distance,Full Name,Customer Age,Age,Age Breakdown,Date of Most Recent Purchase,Customer Lifetime,Customer Status
19265,20,"AW00019265","","Dale","","Raji",False,1979-02-23 00:00:00.000,"M","","M","dale19@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"1315 Union St","","1 (11) 500 555-0117",2008-05-28 00:00:00.000,"0-1 Miles","Dale Raji",43,43,"35-44",2008-05-28 00:00:00.000,0,"Active"
19296,198,"AW00019296","","Jake","","Zheng",False,1969-01-04 00:00:00.000,"S","","M","jake17@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"33, rue du Puits Dixme","","1 (11) 500 555-0145",2006-12-16 00:00:00.000,"2-5 Miles","Jake Zheng",53,53,"45-54",2008-06-25 00:00:00.000,18,"Active"
19423,184,"AW00019423","","Maria","","Price",False,1970-08-07 00:00:00.000,"S","","F","maria23@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"951, rue Villedo","","1 (11) 500 555-0164",2007-04-20 00:00:00.000,"2-5 Miles","Maria Price",52,51,"45-54",2007-09-13 00:00:00.000,5,"Active"
19431,220,"AW00019431","","Bonnie","","She",False,1969-08-19 00:00:00.000,"S","","F","bonnie5@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"78, rue de l´Esplanade","","1 (11) 500 555-0162",2008-03-25 00:00:00.000,"2-5 Miles","Bonnie She",53,52,"45-54",2008-03-25 00:00:00.000,0,"Active"
20151,33,"AW00020151","","Jamie","","Guo",False,1980-10-06 00:00:00.000,"M","","F","jamie21@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5636 Barcelona","","1 (11) 500 555-0135",2006-04-03 00:00:00.000,"2-5 Miles","Jamie Guo",42,41,"35-44",2007-08-29 00:00:00.000,16,"Active"
20155,6,"AW00020155","","Jay","","Fernandez",False,1977-10-07 00:00:00.000,"M","","M","jay22@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"6589 Viewpoint Ct","","1 (11) 500 555-0176",2007-12-31 00:00:00.000,"2-5 Miles","Jay Fernandez",45,44,"35-44",2007-12-31 00:00:00.000,0,"Active"
20815,13,"AW00020815","","Tracy","","Andersen",False,1979-02-05 00:00:00.000,"S","","F","tracy12@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5157 Maywood Lane","","1 (11) 500 555-0148",2006-06-21 00:00:00.000,"2-5 Miles","Tracy Andersen",43,43,"35-44",2007-09-07 00:00:00.000,15,"Active"
20817,33,"AW00020817","","Geoffrey","","Rodriguez",False,1978-04-07 00:00:00.000,"S","","M","geoffrey17@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2036 Bellwood Court","","1 (11) 500 555-0191",2006-06-08 00:00:00.000,"0-1 Miles","Geoffrey Rodriguez",44,44,"35-44",2007-09-16 00:00:00.000,15,"Active"
20849,269,"AW00020849","","Faith","","Washington",False,1970-01-24 00:00:00.000,"S","","F","faith12@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5626 Mt. View Drive","","1 (11) 500 555-0114",2008-04-05 00:00:00.000,"2-5 Miles","Faith Washington",52,52,"45-54",2008-04-05 00:00:00.000,0,"Active"
21028,235,"AW00021028","","Joe","","Suri",False,1970-10-23 00:00:00.000,"S","","M","joe4@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5615 Detroit Ave.","","1 (11) 500 555-0180",2008-03-21 00:00:00.000,"2-5 Miles","Joe Suri",52,51,"45-54",2008-03-21 00:00:00.000,0,"Active"
22400,38,"AW00022400","","Ruben","","Martin",False,1980-05-19 00:00:00.000,"M","","M","ruben23@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4070 Lacorso Drive","","1 (11) 500 555-0112",2006-11-01 00:00:00.000,"0-1 Miles","Ruben Martin",42,42,"35-44",2007-11-23 00:00:00.000,12,"Active"
22402,26,"AW00022402","","Clarence","","Xie",False,1980-09-10 00:00:00.000,"M","","M","clarence18@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5749 Esperanza","","1 (11) 500 555-0132",2006-11-11 00:00:00.000,"2-5 Miles","Clarence Xie",42,41,"35-44",2007-11-28 00:00:00.000,12,"Active"
22434,247,"AW00022434","","Billy","","Schmidt",False,1970-09-01 00:00:00.000,"S","","M","billy20@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"6797 Almondtree Circle","","1 (11) 500 555-0143",2008-04-20 00:00:00.000,"0-1 Miles","Billy Schmidt",52,51,"45-54",2008-04-20 00:00:00.000,0,"Active"
22438,215,"AW00022438","","Casey","","Jiménez",False,1969-06-10 00:00:00.000,"S","","M","casey29@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2, rue de la Cavalerie","","1 (11) 500 555-0194",2007-12-07 00:00:00.000,"2-5 Miles","Casey Jiménez",53,53,"45-54",2007-12-07 00:00:00.000,0,"Active"
22571,9,"AW00022571","","Armando","","Vazquez",False,1980-02-10 00:00:00.000,"M","","M","armando15@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4628 Mountain View Place","","1 (11) 500 555-0113",2006-11-08 00:00:00.000,"2-5 Miles","Armando Vazquez",42,42,"35-44",2007-12-07 00:00:00.000,13,"Active"
22572,19,"AW00022572","","Karen","","Cai",False,1980-11-03 00:00:00.000,"M","","F","karen30@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"748 Whitehall Drive","","1 (11) 500 555-0114",2006-11-26 00:00:00.000,"2-5 Miles","Karen Cai",42,41,"35-44",2007-12-31 00:00:00.000,13,"Active"
22573,4,"AW00022573","","Lance","","Sanz",False,1980-03-26 00:00:00.000,"S","","M","lance20@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"8327 Roundhouse Place","","1 (11) 500 555-0136",2006-11-23 00:00:00.000,"0-1 Miles","Lance Sanz",42,42,"35-44",2007-12-11 00:00:00.000,13,"Active"
23994,36,"AW00023994","","Raymond","","Subram",False,1980-10-09 00:00:00.000,"M","","M","raymond15@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"9052 Montgomery Avenue","","1 (11) 500 555-0194",2007-03-29 00:00:00.000,"0-1 Miles","Raymond Subram",42,41,"35-44",2008-02-21 00:00:00.000,11,"Active"
23998,29,"AW00023998","","Arturo","","Raji",False,1978-05-26 00:00:00.000,"M","","M","arturo45@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5855 W. Cypress Road","","1 (11) 500 555-0192",2007-03-08 00:00:00.000,"2-5 Miles","Arturo Raji",44,44,"35-44",2008-02-07 00:00:00.000,11,"Active"
23999,37,"AW00023999","","Gilbert","","Li",False,1978-08-24 00:00:00.000,"M","","M","gilbert2@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"3689 Sun Tree Lane","","1 (11) 500 555-0190",2007-03-31 00:00:00.000,"2-5 Miles","Gilbert Li",44,43,"35-44",2008-02-03 00:00:00.000,11,"Active"
24028,209,"AW00024028","","Adam","","Hayes",False,1970-12-07 00:00:00.000,"S","","M","adam19@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"376, rue de Terre Neuve","","1 (11) 500 555-0119",2008-06-25 00:00:00.000,"2-5 Miles","Adam Hayes",52,51,"45-54",2008-06-25 00:00:00.000,0,"Active"
24029,209,"AW00024029","","Haley","","Howard",False,1970-06-06 00:00:00.000,"S","","F","haley12@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"75, quai de Grenelle","","1 (11) 500 555-0115",2008-06-03 00:00:00.000,"2-5 Miles","Haley Howard",52,52,"45-54",2008-06-03 00:00:00.000,0,"Active"
24031,266,"AW00024031","","Tammy","","Suri",False,1970-04-25 00:00:00.000,"M","","F","tammy1@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4601 San Ramon Road","","1 (11) 500 555-0113",2007-12-04 00:00:00.000,"1-2 Miles","Tammy Suri",52,52,"45-54",2007-12-04 00:00:00.000,0,"Active"
24036,174,"AW00024036","","Jay","","Vazquez",False,1969-12-27 00:00:00.000,"S","","M","jay44@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Hüttenstr 6114","","1 (11) 500 555-0169",2008-03-23 00:00:00.000,"2-5 Miles","Jay Vazquez",53,52,"45-54",2008-03-23 00:00:00.000,0,"Active"
24037,209,"AW00024037","","Ramon","","Guo",False,1969-10-17 00:00:00.000,"S","","M","ramon15@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"1020, quai de Grenelle","","1 (11) 500 555-0169",2008-06-29 00:00:00.000,"2-5 Miles","Ramon Guo",53,52,"45-54",2008-06-29 00:00:00.000,0,"Active"
24161,4,"AW00024161","","Luke","","Kumar",False,1980-02-04 00:00:00.000,"M","","M","luke17@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4882 Darlene Drive","","1 (11) 500 555-0117",2007-04-25 00:00:00.000,"2-5 Miles","Luke Kumar",42,42,"35-44",2008-02-10 00:00:00.000,10,"Active"
25555,9,"AW00025555","","Trisha","","Lu",False,1980-02-13 00:00:00.000,"M","","F","trisha6@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"3920 Valley Run","","1 (11) 500 555-0147",2005-08-19 00:00:00.000,"0-1 Miles","Trisha Lu",42,42,"35-44",2008-04-25 00:00:00.000,32,"Active"
25558,4,"AW00025558","","Zachary","","Wilson",False,1980-03-15 00:00:00.000,"S","","M","zachary36@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"9775 Redrock Drive","","1 (11) 500 555-0157",2005-09-03 00:00:00.000,"1-2 Miles","Zachary Wilson",42,42,"35-44",2008-04-03 00:00:00.000,31,"Active"
25591,178,"AW00025591","","Preston","","Ray",False,1970-04-22 00:00:00.000,"S","","M","preston10@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"Wertheimer Straße 822","","1 (11) 500 555-0181",2008-06-27 00:00:00.000,"2-5 Miles","Preston Ray",52,52,"45-54",2008-06-27 00:00:00.000,0,"Active"
25705,30,"AW00025705","","Levi","","Prasad",False,1979-06-26 00:00:00.000,"S","","M","levi8@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"710 Longbrook Way","","1 (11) 500 555-0171",2005-12-28 00:00:00.000,"2-5 Miles","Levi Prasad",43,43,"35-44",2008-05-29 00:00:00.000,29,"Active"
25708,23,"AW00025708","","Misty","","Sharma",False,1978-07-09 00:00:00.000,"S","","F","misty11@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4764 Gatter Court","","1 (11) 500 555-0185",2005-12-24 00:00:00.000,"0-1 Miles","Misty Sharma",44,44,"35-44",2008-05-29 00:00:00.000,29,"Active"
25745,132,"AW00025745","","Mayra","","Arun",False,1969-06-10 00:00:00.000,"S","","F","mayra6@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Kampstr 590","","1 (11) 500 555-0179",2008-01-29 00:00:00.000,"2-5 Miles","Mayra Arun",53,53,"45-54",2008-01-29 00:00:00.000,0,"Active"
26945,220,"AW00026945","","Katelyn","","Hill",False,1970-07-13 00:00:00.000,"S","","F","katelyn36@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"33, allée des Princes","","1 (11) 500 555-0160",2007-12-01 00:00:00.000,"0-1 Miles","Katelyn Hill",52,52,"45-54",2007-12-01 00:00:00.000,0,"Active"
26949,252,"AW00026949","","Lindsey","","Chander",False,1970-02-25 00:00:00.000,"S","","F","lindsey17@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"5407 Oakgrove","","1 (11) 500 555-0127",2008-01-27 00:00:00.000,"2-5 Miles","Lindsey Chander",52,52,"45-54",2008-01-27 00:00:00.000,0,"Active"
27860,5,"AW00027860","","Hector","","Martin",False,1980-06-21 00:00:00.000,"M","","M","hector20@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"7640 First Ave.","","1 (11) 500 555-0115",2008-06-23 00:00:00.000,"2-5 Miles","Hector Martin",42,42,"35-44",2008-06-23 00:00:00.000,0,"Active"
27907,237,"AW00027907","","Michael","","Taylor",False,1970-04-17 00:00:00.000,"S","","M","michael41@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Rt. 470 Box A","","1 (11) 500 555-0113",2008-04-26 00:00:00.000,"2-5 Miles","Michael Taylor",52,52,"45-54",2008-04-26 00:00:00.000,0,"Active"
27909,245,"AW00027909","","Mayra","","Randall",False,1970-11-13 00:00:00.000,"S","","F","mayra11@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"8079 Precipice Drive","","1 (11) 500 555-0119",2008-04-12 00:00:00.000,"2-5 Miles","Mayra Randall",52,51,"45-54",2008-04-12 00:00:00.000,0,"Active"
28480,6,"AW00028480","","Arthur","","Vazquez",False,1980-08-28 00:00:00.000,"S","","M","arthur39@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4304 Hieber Drive","","1 (11) 500 555-0110",2007-11-14 00:00:00.000,"1-2 Miles","Arthur Vazquez",42,41,"35-44",2007-11-14 00:00:00.000,0,"Active"
28511,238,"AW00028511","","Chase","","Rivera",False,1970-03-17 00:00:00.000,"S","","M","chase17@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2696 Estudillo St.","","1 (11) 500 555-0164",2008-06-23 00:00:00.000,"2-5 Miles","Chase Rivera",52,52,"45-54",2008-06-23 00:00:00.000,0,"Active"
29454,21,"AW00029454","","Victoria","","Bradley",False,1978-01-24 00:00:00.000,"M","","F","victoria31@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"1227 Wesley Court","","1 (11) 500 555-0125",2008-03-17 00:00:00.000,"2-5 Miles","Victoria Bradley",44,44,"35-44",2008-03-17 00:00:00.000,0,"Active"
29456,5,"AW00029456","","Lindsay","","She",False,1978-06-27 00:00:00.000,"S","","F","lindsay0@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"8241 Seawind Dr.","","1 (11) 500 555-0142",2008-03-11 00:00:00.000,"2-5 Miles","Lindsay She",44,44,"35-44",2008-03-11 00:00:00.000,0,"Active"
29457,33,"AW00029457","","Cynthia","","Kapoor",False,1978-07-28 00:00:00.000,"S","","F","cynthia5@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"7045 Creekside Drive","","1 (11) 500 555-0180",2008-03-15 00:00:00.000,"2-5 Miles","Cynthia Kapoor",44,43,"35-44",2008-03-15 00:00:00.000,0,"Active"
11021,536,"AW00011021","","Destiny","","Wilson",False,1978-09-03 00:00:00.000,"S","","F","destiny7@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"8148 W. Lake Dr.","","622-555-0158",2007-07-27 00:00:00.000,"1-2 Miles","Destiny Wilson",44,43,"35-44",2007-07-27 00:00:00.000,0,"Inactive"
11156,334,"AW00011156","","Maria","","Roberts",False,1976-02-07 00:00:00.000,"S","","F","maria47@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9452 Mariposa Ct.","","158-555-0199",2007-07-12 00:00:00.000,"1-2 Miles","Maria Roberts",46,46,"45-54",2007-07-12 00:00:00.000,0,"Inactive"
11161,311,"AW00011161","","Emily","","Wood",False,1974-04-22 00:00:00.000,"S","","F","emily27@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"1562 Black Walnut","","184-555-0114",2007-12-03 00:00:00.000,"1-2 Miles","Emily Wood",48,48,"45-54",2008-05-14 00:00:00.000,5,"Active"
11162,331,"AW00011162","","Chase","","Cox",False,1974-03-05 00:00:00.000,"S","","M","chase10@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"P.O. Box 8070","","764-555-0116",2007-08-22 00:00:00.000,"5-10 Miles","Chase Cox",48,48,"45-54",2007-08-22 00:00:00.000,0,"Active"
11163,372,"AW00011163","","Gabriel","","Wang",False,1974-12-20 00:00:00.000,"M","","M","gabriel21@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"8002 Crane Court","","617-555-0150",2007-11-02 00:00:00.000,"5-10 Miles","Gabriel Wang",48,47,"45-54",2008-02-06 00:00:00.000,3,"Active"
11164,374,"AW00011164","","Devin","","Brooks",False,1974-05-05 00:00:00.000,"S","","M","devin63@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"4231 Highland Dr.","","502-555-0138",2007-10-29 00:00:00.000,"1-2 Miles","Devin Brooks",48,48,"45-54",2008-02-06 00:00:00.000,4,"Active"
11165,348,"AW00011165","","Jocelyn","","Alexander",False,1973-07-18 00:00:00.000,"M","","F","jocelyn18@adventure-works.com",60000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"3376 Bank Way","","354-555-0134",2007-11-26 00:00:00.000,"1-2 Miles","Jocelyn Alexander",49,49,"45-54",2007-12-07 00:00:00.000,1,"Active"
11724,65,"AW00011724","","Jason","","Carter",False,1967-04-15 00:00:00.000,"S","","M","jason39@adventure-works.com",70000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"4848 Azalea Ave.","","234-555-0170",2007-08-09 00:00:00.000,"2-5 Miles","Jason Carter",55,55,"55+",2008-06-16 00:00:00.000,10,"Active"
11870,612,"AW00011870","","Jillian","","Garcia",False,1967-07-14 00:00:00.000,"S","","F","jillian15@adventure-works.com",70000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"6375 Freda Drive","","386-555-0159",2008-01-21 00:00:00.000,"0-1 Miles","Jillian Garcia",55,55,"55+",2008-07-20 00:00:00.000,6,"Active"
