CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,TotalChildren,EducationLevel,Occupation,HomeOwner,Annual Income,Full Name,Email Username,Email Domain,Age,BirthYear,IncomeLevel,BirthYear_CC,CurrentAge,Parent,FullName_CC
17600,"Mr.","Timothy","Brooks",1966-11-28 00:00:00.000,"S","M","timothy3@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Timothy Brooks","timothy3","adventure works",52,1966,"Average",1966,56,"No","Mr. Timothy Brooks"
17601,"Mr.","Jose","Hall",1966-01-25 00:00:00.000,"M","M","jose83@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Jose Hall","jose83","adventure works",53,1966,"Average",1966,56,"No","Mr. Jose Hall"
17602,"Mr.","Dalton","Williams",1966-07-05 00:00:00.000,"M","M","dalton2@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Dalton Williams","dalton2","adventure works",53,1966,"Average",1966,56,"No","Mr. Dalton Williams"
17614,"Mr.","Mason","Cook",1965-02-12 00:00:00.000,"S","M","mason19@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Mason Cook","mason19","adventure works",54,1965,"Average",1965,57,"No","Mr. Mason Cook"
17868,"Mr.","Richard","Blue",1967-03-08 00:00:00.000,"S","M","richard95@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Richard Blue","richard95","adventure works",52,1967,"Average",1967,55,"No","Mr. Richard Blue"
17869,"Mr.","Henry","Mehta",1967-07-14 00:00:00.000,"S","M","henry15@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Henry Mehta","henry15","adventure works",52,1967,"Average",1967,55,"No","Mr. Henry Mehta"
18057,"Mr.","Logan","Washington",1967-04-07 00:00:00.000,"M","M","logan16@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Logan Washington","logan16","adventure works",52,1967,"Average",1967,55,"No","Mr. Logan Washington"
18570,"Mr.","Mason","Peterson",1966-04-22 00:00:00.000,"S","M","mason6@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Mason Peterson","mason6","adventure works",53,1966,"Average",1966,56,"No","Mr. Mason Peterson"
18571,"Mr.","Cameron","Kumar",1966-11-06 00:00:00.000,"S","M","cameron24@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Cameron Kumar","cameron24","adventure works",52,1966,"Average",1966,56,"No","Mr. Cameron Kumar"
19135,"Mr.","Logan","Brown",1966-02-07 00:00:00.000,"M","M","logan53@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Logan Brown","logan53","adventure works",53,1966,"Average",1966,56,"No","Mr. Logan Brown"
19136,"Mr.","Richard","Cook",1966-04-02 00:00:00.000,"M","M","richard94@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Richard Cook","richard94","adventure works",53,1966,"Average",1966,56,"No","Mr. Richard Cook"
19137,"Mr.","Eric","Russell",1966-03-15 00:00:00.000,"S","M","eric27@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Eric Russell","eric27","adventure works",53,1966,"Average",1966,56,"No","Mr. Eric Russell"
19139,"Mr.","Oscar","Simmons",1966-09-14 00:00:00.000,"M","M","oscar23@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Oscar Simmons","oscar23","adventure works",53,1966,"Average",1966,56,"No","Mr. Oscar Simmons"
19401,"Mr.","Kyle","Hernandez",1967-06-12 00:00:00.000,"S","M","kyle48@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Kyle Hernandez","kyle48","adventure works",52,1967,"Average",1967,55,"No","Mr. Kyle Hernandez"
19402,"Mr.","Jeremiah","Scott",1967-06-21 00:00:00.000,"S","M","jeremiah17@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Jeremiah Scott","jeremiah17","adventure works",52,1967,"Average",1967,55,"No","Mr. Jeremiah Scott"
19531,"Mr.","John","Robinson",1967-10-06 00:00:00.000,"S","M","john40@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. John Robinson","john40","adventure works",52,1967,"Average",1967,55,"No","Mr. John Robinson"
19534,"Mr.","Adrian","Torres",1967-06-24 00:00:00.000,"S","M","adrian6@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Adrian Torres","adrian6","adventure works",52,1967,"Average",1967,55,"No","Mr. Adrian Torres"
19535,"Mr.","Alex","Mitchell",1967-07-22 00:00:00.000,"S","M","alex40@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Alex Mitchell","alex40","adventure works",52,1967,"Average",1967,55,"No","Mr. Alex Mitchell"
20008,"Mr.","Jack","Foster",1966-09-03 00:00:00.000,"M","M","jack16@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Jack Foster","jack16","adventure works",53,1966,"Average",1966,56,"No","Mr. Jack Foster"
20009,"Mr.","Noah","Walker",1966-08-03 00:00:00.000,"S","M","noah70@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Noah Walker","noah70","adventure works",53,1966,"Average",1966,56,"No","Mr. Noah Walker"
20023,"Mr.","Edward","Hughes",1965-06-24 00:00:00.000,"S","M","edward60@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Edward Hughes","edward60","adventure works",54,1965,"Average",1965,57,"No","Mr. Edward Hughes"
20191,"Mr.","Chad","Rai",1967-03-11 00:00:00.000,"S","M","chad18@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Chad Rai","chad18","adventure works",52,1967,"Average",1967,55,"No","Mr. Chad Rai"
20679,"Mr.","Dakota","Jenkins",1966-05-14 00:00:00.000,"M","M","dakota5@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Dakota Jenkins","dakota5","adventure works",53,1966,"Average",1966,56,"No","Mr. Dakota Jenkins"
20691,"Mr.","Eduardo","Smith",1965-02-14 00:00:00.000,"M","M","eduardo0@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Eduardo Smith","eduardo0","adventure works",54,1965,"Average",1965,57,"No","Mr. Eduardo Smith"
20692,"Mr.","John","Lewis",1965-12-06 00:00:00.000,"M","M","john55@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. John Lewis","john55","adventure works",53,1965,"Average",1965,57,"No","Mr. John Lewis"
20693,"Mr.","Zachary","Perry",1965-09-10 00:00:00.000,"S","M","zachary6@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Zachary Perry","zachary6","adventure works",54,1965,"Average",1965,57,"No","Mr. Zachary Perry"
21151,"Mr.","Aaron","Campbell",1967-12-22 00:00:00.000,"S","M","aaron39@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Aaron Campbell","aaron39","adventure works",51,1967,"Average",1967,55,"No","Mr. Aaron Campbell"
21153,"Mr.","James","Thompson",1967-02-15 00:00:00.000,"M","M","james88@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. James Thompson","james88","adventure works",52,1967,"Average",1967,55,"No","Mr. James Thompson"
21616,"Mr.","Carson","Wood",1966-11-06 00:00:00.000,"M","M","carson1@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Carson Wood","carson1","adventure works",52,1966,"Average",1966,56,"No","Mr. Carson Wood"
21928,"Mr.","Karl","Luo",1967-03-03 00:00:00.000,"S","M","karl6@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Karl Luo","karl6","adventure works",52,1967,"Average",1967,55,"No","Mr. Karl Luo"
22885,"Mr.","Caleb","Henderson",1967-02-28 00:00:00.000,"S","M","caleb1@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Caleb Henderson","caleb1","adventure works",52,1967,"Average",1967,55,"No","Mr. Caleb Henderson"
23181,"Mr.","Evan","Evans",1966-09-13 00:00:00.000,"S","M","evan24@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Evan Evans","evan24","adventure works",53,1966,"Average",1966,56,"No","Mr. Evan Evans"
23390,"Mr.","Dakota","Flores",1967-11-25 00:00:00.000,"S","M","dakota10@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Dakota Flores","dakota10","adventure works",51,1967,"Average",1967,55,"No","Mr. Dakota Flores"
23395,"Mr.","Ryan","Martinez",1967-02-08 00:00:00.000,"S","M","ryan53@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Ryan Martinez","ryan53","adventure works",52,1967,"Average",1967,55,"No","Mr. Ryan Martinez"
23880,"Mr.","Noah","Patterson",1966-01-25 00:00:00.000,"S","M","noah7@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Noah Patterson","noah7","adventure works",53,1966,"Average",1966,56,"No","Mr. Noah Patterson"
24348,"Mr.","Ruben","Gomez",1967-09-17 00:00:00.000,"S","M","ruben24@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Ruben Gomez","ruben24","adventure works",52,1967,"Average",1967,55,"No","Mr. Ruben Gomez"
24814,"Mr.","Gabriel","Washington",1966-05-02 00:00:00.000,"S","M","gabriel10@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Gabriel Washington","gabriel10","adventure works",53,1966,"Average",1966,56,"No","Mr. Gabriel Washington"
24829,"Mr.","Ethan","Patterson",1965-02-24 00:00:00.000,"M","M","ethan7@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Ethan Patterson","ethan7","adventure works",54,1965,"Average",1965,57,"No","Mr. Ethan Patterson"
24831,"Mr.","Jackson","Diaz",1965-07-13 00:00:00.000,"S","M","jackson23@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Jackson Diaz","jackson23","adventure works",54,1965,"Average",1965,57,"No","Mr. Jackson Diaz"
26336,"Mr.","Noah","Brown",1966-08-25 00:00:00.000,"M","M","noah61@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Noah Brown","noah61","adventure works",53,1966,"Average",1966,56,"No","Mr. Noah Brown"
26349,"Mr.","Adam","Lopez",1965-04-19 00:00:00.000,"S","M","adam42@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Adam Lopez","adam42","adventure works",54,1965,"Average",1965,57,"No","Mr. Adam Lopez"
26626,"Mr.","Dalton","Taylor",1967-03-25 00:00:00.000,"S","M","dalton8@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Dalton Taylor","dalton8","adventure works",52,1967,"Average",1967,55,"No","Mr. Dalton Taylor"
26627,"Mr.","Jose","Alexander",1967-08-07 00:00:00.000,"M","M","jose13@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Jose Alexander","jose13","adventure works",52,1967,"Average",1967,55,"No","Mr. Jose Alexander"
26814,"Mr.","Alex","Hernandez",1965-04-04 00:00:00.000,"M","M","alex49@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Alex Hernandez","alex49","adventure works",54,1965,"Average",1965,57,"No","Mr. Alex Hernandez"
27111,"Mr.","Gabriel","Flores",1966-08-15 00:00:00.000,"M","M","gabriel9@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Gabriel Flores","gabriel9","adventure works",53,1966,"Average",1966,56,"No","Mr. Gabriel Flores"
27112,"Mr.","Caleb","Foster",1966-04-07 00:00:00.000,"S","M","caleb13@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Caleb Foster","caleb13","adventure works",53,1966,"Average",1966,56,"No","Mr. Caleb Foster"
28060,"Mr.","Blake","Rodriguez",1966-04-17 00:00:00.000,"M","M","blake20@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Blake Rodriguez","blake20","adventure works",53,1966,"Average",1966,56,"No","Mr. Blake Rodriguez"
28679,"Mr.","Julian","Bryant",1966-03-10 00:00:00.000,"S","M","julian17@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Julian Bryant","julian17","adventure works",53,1966,"Average",1966,56,"No","Mr. Julian Bryant"
28860,"Mr.","Ian","Anderson",1966-05-24 00:00:00.000,"M","M","ian10@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Ian Anderson","ian10","adventure works",53,1966,"Average",1966,56,"No","Mr. Ian Anderson"
29037,"Mr.","Brandon","Lewis",1966-10-16 00:00:00.000,"M","M","brandon51@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Brandon Lewis","brandon51","adventure works",52,1966,"Average",1966,56,"No","Mr. Brandon Lewis"
29157,"Mr.","Seth","Powell",1967-04-27 00:00:00.000,"S","M","seth56@adventure-works.com",0,"Graduate Degree","Professional","N",60000,"Mr. Seth Powell","seth56","adventure works",52,1967,"Average",1967,55,"No","Mr. Seth Powell"
29354,"Mr.","Isaiah","Edwards",1965-09-11 00:00:00.000,"S","M","isaiah23@adventure-works.com",0,"Graduate Degree","Professional","Y",60000,"Mr. Isaiah Edwards","isaiah23","adventure works",54,1965,"Average",1965,57,"No","Mr. Isaiah Edwards"
23164,"Mr.","Kyle","Bryant",1969-12-04 00:00:00.000,"S","M","kyle13@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Kyle Bryant","kyle13","adventure works",49,1969,"Average",1969,53,"Yes","Mr. Kyle Bryant"
23843,"Mr.","Marcus","Patterson",1970-09-20 00:00:00.000,"M","M","marcus60@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Marcus Patterson","marcus60","adventure works",49,1970,"Average",1970,52,"Yes","Mr. Marcus Patterson"
24800,"Mr.","Eduardo","Young",1971-06-15 00:00:00.000,"S","M","eduardo25@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Eduardo Young","eduardo25","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Eduardo Young"
25381,"Mr.","Dylan","Li",1972-01-06 00:00:00.000,"S","M","dylan26@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Dylan Li","dylan26","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Dylan Li"
25382,"Mr.","Richard","Hughes",1972-03-19 00:00:00.000,"S","M","richard66@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Richard Hughes","richard66","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Richard Hughes"
27091,"Mr.","Miguel","Martin",1971-10-20 00:00:00.000,"M","M","miguel14@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Miguel Martin","miguel14","adventure works",47,1971,"Average",1971,51,"Yes","Mr. Miguel Martin"
27100,"Mr.","Hunter","Walker",1970-02-27 00:00:00.000,"M","M","hunter56@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Hunter Walker","hunter56","adventure works",49,1970,"Average",1970,52,"Yes","Mr. Hunter Walker"
27258,"Mr.","Christian","Flores",1972-08-05 00:00:00.000,"S","M","christian27@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Christian Flores","christian27","adventure works",47,1972,"Average",1972,50,"Yes","Mr. Christian Flores"
27277,"Mr.","Jeremy","Wood",1969-12-12 00:00:00.000,"M","M","jeremy23@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Jeremy Wood","jeremy23","adventure works",49,1969,"Average",1969,53,"Yes","Mr. Jeremy Wood"
27286,"Mr.","Shawn","Pal",1970-11-24 00:00:00.000,"S","M","shawn14@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Shawn Pal","shawn14","adventure works",48,1970,"Average",1970,52,"Yes","Mr. Shawn Pal"
28661,"Mr.","Dalton","Ward",1971-04-10 00:00:00.000,"S","M","dalton74@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Dalton Ward","dalton74","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Dalton Ward"
28669,"Mr.","Jordan","Carter",1970-07-09 00:00:00.000,"S","M","jordan64@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Jordan Carter","jordan64","adventure works",49,1970,"Average",1970,52,"Yes","Mr. Jordan Carter"
28850,"Mr.","Nelson","Hernandez",1970-11-04 00:00:00.000,"S","M","nelson4@adventure-works.com",1,"Graduate Degree","Professional","N",60000,"Mr. Nelson Hernandez","nelson4","adventure works",48,1970,"Average",1970,52,"Yes","Mr. Nelson Hernandez"
11648,"Mr.","Kevin","Scott",1969-04-16 00:00:00.000,"S","M","kevin50@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Kevin Scott","kevin50","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Kevin Scott"
11649,"Mr.","Ian","White",1969-01-26 00:00:00.000,"M","M","ian12@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Ian White","ian12","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Ian White"
11650,"Mr.","Caleb","Hayes",1969-07-26 00:00:00.000,"M","M","caleb19@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Caleb Hayes","caleb19","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Caleb Hayes"
11652,"Mr.","Samuel","Russell",1971-05-05 00:00:00.000,"M","M","samuel19@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Samuel Russell","samuel19","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Samuel Russell"
11658,"Mr.","Robert","Mitchell",1969-02-07 00:00:00.000,"M","M","robert53@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Robert Mitchell","robert53","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Robert Mitchell"
11659,"Mr.","Miguel","Adams",1969-04-22 00:00:00.000,"S","M","miguel32@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Miguel Adams","miguel32","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Miguel Adams"
11661,"Mr.","Jeremiah","James",1970-01-07 00:00:00.000,"S","M","jeremiah39@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Jeremiah James","jeremiah39","adventure works",49,1970,"Average",1970,52,"Yes","Mr. Jeremiah James"
11791,"Mr.","Chase","Morgan",1970-04-21 00:00:00.000,"M","M","chase13@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Chase Morgan","chase13","adventure works",49,1970,"Average",1970,52,"Yes","Mr. Chase Morgan"
11801,"Mr.","Aaron","Sharma",1969-09-16 00:00:00.000,"M","M","aaron30@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Aaron Sharma","aaron30","adventure works",50,1969,"Average",1969,53,"Yes","Mr. Aaron Sharma"
11808,"Mr.","James","Parker",1969-04-12 00:00:00.000,"M","M","james57@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. James Parker","james57","adventure works",50,1969,"Average",1969,53,"Yes","Mr. James Parker"
12900,"Mr.","Carlos","Ward",1970-06-05 00:00:00.000,"M","M","carlos14@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Carlos Ward","carlos14","adventure works",49,1970,"Average",1970,52,"Yes","Mr. Carlos Ward"
12906,"Mr.","Philip","Ramos",1971-08-19 00:00:00.000,"M","M","philip16@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Philip Ramos","philip16","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Philip Ramos"
12908,"Mr.","Tyler","Clark",1971-03-12 00:00:00.000,"M","M","tyler19@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Tyler Clark","tyler19","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Tyler Clark"
12910,"Mr.","Robert","Brown",1971-02-05 00:00:00.000,"M","M","robert62@adventure-works.com",1,"Graduate Degree","Professional","Y",60000,"Mr. Robert Brown","robert62","adventure works",48,1971,"Average",1971,51,"Yes","Mr. Robert Brown"
