customerkey,nome,sobrenome,nome_completo,genero,primeira_compra,Cidade
12756,"Antonio","Butler","Antonio Butler","Male",2018-12-18 00:00:00.000,"Beverly Hills"
12878,"Gilbert","Sun","Gilbert Sun","Male",2020-02-23 00:00:00.000,"Beverly Hills"
12924,"Devon","Chande","Devon Chande","Male",2020-11-01 00:00:00.000,"Beverly Hills"
12966,"Dennis","Zhu","Dennis Zhu","Male",2020-07-05 00:00:00.000,"Beverly Hills"
13170,"Sebastian","Reed","Sebastian Reed","Male",2020-03-28 00:00:00.000,"Beverly Hills"
13236,"Robert","Wang","Robert Wang","Male",2020-10-20 00:00:00.000,"Beverly Hills"
13296,"Seth","Anderson","Seth Anderson","Male",2020-03-27 00:00:00.000,"Beverly Hills"
13326,"Bob","Fernandez","Bob Fernandez","Male",2019-02-04 00:00:00.000,"Beverly Hills"
13415,"Marcus","Rogers","Marcus Rogers","Male",2020-05-26 00:00:00.000,"Beverly Hills"
13850,"Anthony","Thompson","Anthony Thompson","Male",2020-06-03 00:00:00.000,"Beverly Hills"
14269,"Tony","She","Tony She","Male",2020-09-23 00:00:00.000,"Beverly Hills"
14501,"Ruben","Prasad","Ruben Prasad","Male",2017-12-29 00:00:00.000,"Beverly Hills"
14505,"Alex","Edwards","Alex Edwards","Male",2020-02-14 00:00:00.000,"Beverly Hills"
14612,"Ernest","Zhang","Ernest Zhang","Male",2020-12-04 00:00:00.000,"Beverly Hills"
14652,"Russell","Luo","Russell Luo","Male",2018-06-22 00:00:00.000,"Beverly Hills"
14752,"Seth","Turner","Seth Turner","Male",2018-10-28 00:00:00.000,"Beverly Hills"
15016,"Daniel","Clark","Daniel Clark","Male",2018-12-05 00:00:00.000,"Beverly Hills"
15295,"Louis","Shan","Louis Shan","Male",2020-06-12 00:00:00.000,"Beverly Hills"
15414,"Isaac","Richardson","Isaac Richardson","Male",2020-02-09 00:00:00.000,"Beverly Hills"
15474,"Cameron","Lal","Cameron Lal","Male",2019-06-20 00:00:00.000,"Beverly Hills"
15970,"Samuel","Thompson","Samuel Thompson","Male",2020-05-28 00:00:00.000,"Beverly Hills"
15982,"Jose","Evans","Jose Evans","Male",2020-10-01 00:00:00.000,"Beverly Hills"
16122,"Jason","Phillips","Jason Phillips","Male",2020-10-06 00:00:00.000,"Beverly Hills"
16673,"Curtis","Guo","Curtis Guo","Male",2020-06-29 00:00:00.000,"Beverly Hills"
16917,"Brett","Subram","Brett Subram","Male",2020-12-09 00:00:00.000,"Beverly Hills"
17417,"Lee","Munoz","Lee Munoz","Male",2020-11-23 00:00:00.000,"Beverly Hills"
17532,"Nathan","Patterson","Nathan Patterson","Male",2020-07-09 00:00:00.000,"Beverly Hills"
17576,"Albert","Vazquez","Albert Vazquez","Male",2020-08-16 00:00:00.000,"Beverly Hills"
17609,"Charles","Davis","Charles Davis","Male",2020-08-01 00:00:00.000,"Beverly Hills"
17674,"Kevin","Wang","Kevin Wang","Male",2020-09-18 00:00:00.000,"Beverly Hills"
17869,"Henry","Mehta","Henry Mehta","Male",2020-09-06 00:00:00.000,"Beverly Hills"
18066,"Steve","He","Steve He","Male",2020-11-12 00:00:00.000,"Beverly Hills"
18095,"Thomas","Campbell","Thomas Campbell","Male",2020-02-05 00:00:00.000,"Beverly Hills"
18235,"Vincent","Guo","Vincent Guo","Male",2020-08-31 00:00:00.000,"Beverly Hills"
18417,"Jonathan","Roberts","Jonathan Roberts","Male",2020-08-03 00:00:00.000,"Beverly Hills"
18646,"Blake","Adams","Blake Adams","Male",2020-11-16 00:00:00.000,"Beverly Hills"
18656,"Charles","Clark","Charles Clark","Male",2020-09-04 00:00:00.000,"Beverly Hills"
18673,"James","Green","James Green","Male",2020-07-10 00:00:00.000,"Beverly Hills"
18862,"Luke","Zhang","Luke Zhang","Male",2020-12-04 00:00:00.000,"Beverly Hills"
18876,"Luke","Chen","Luke Chen","Male",2020-12-15 00:00:00.000,"Beverly Hills"
19203,"Darren","Navarro","Darren Navarro","Male",2020-09-18 00:00:00.000,"Beverly Hills"
19234,"Micah","Zheng","Micah Zheng","Male",2020-12-11 00:00:00.000,"Beverly Hills"
19397,"Terry","Shen","Terry Shen","Male",2020-09-07 00:00:00.000,"Beverly Hills"
19692,"Aaron","Edwards","Aaron Edwards","Male",2020-06-02 00:00:00.000,"Beverly Hills"
19730,"Ricardo","Black","Ricardo Black","Male",2020-07-09 00:00:00.000,"Beverly Hills"
20003,"Dalton","Gonzalez","Dalton Gonzalez","Male",2020-12-15 00:00:00.000,"Beverly Hills"
20083,"Terry","Kumar","Terry Kumar","Male",2020-11-04 00:00:00.000,"Beverly Hills"
20676,"Carlos","Parker","Carlos Parker","Male",2020-04-13 00:00:00.000,"Beverly Hills"
21286,"Luke","Roy","Luke Roy","Male",2020-11-15 00:00:00.000,"Beverly Hills"
21416,"Ryan","Butler","Ryan Butler","Male",2020-10-21 00:00:00.000,"Beverly Hills"
21457,"Jamie","Serrano","Jamie Serrano","Male",2020-09-27 00:00:00.000,"Beverly Hills"
22023,"Rafael","Chen","Rafael Chen","Male",2020-03-20 00:00:00.000,"Beverly Hills"
22047,"David","Gonzales","David Gonzales","Male",2020-09-20 00:00:00.000,"Beverly Hills"
22068,"Sean","James","Sean James","Male",2020-04-12 00:00:00.000,"Beverly Hills"
22248,"Gary","Ramos","Gary Ramos","Male",2020-12-01 00:00:00.000,"Beverly Hills"
23076,"Adrian","Brooks","Adrian Brooks","Male",2020-12-25 00:00:00.000,"Beverly Hills"
23159,"Dalton","Phillips","Dalton Phillips","Male",2020-09-24 00:00:00.000,"Beverly Hills"
23247,"Alexander","Garcia","Alexander Garcia","Male",2020-11-11 00:00:00.000,"Beverly Hills"
23297,"Tyrone","Gomez","Tyrone Gomez","Male",2020-09-03 00:00:00.000,"Beverly Hills"
23481,"Dustin","Xu","Dustin Xu","Male",2020-06-25 00:00:00.000,"Beverly Hills"
23549,"George","Sai","George Sai","Male",2020-05-29 00:00:00.000,"Beverly Hills"
24357,"Eric","Baker","Eric Baker","Male",2020-05-13 00:00:00.000,"Beverly Hills"
24411,"Johnathan","Sanchez","Johnathan Sanchez","Male",2020-03-22 00:00:00.000,"Beverly Hills"
24426,"Jordan","Russell","Jordan Russell","Male",2020-10-21 00:00:00.000,"Beverly Hills"
24747,"Dakota","Powell","Dakota Powell","Male",2021-01-13 00:00:00.000,"Beverly Hills"
24996,"Dylan","Miller","Dylan Miller","Male",2020-10-31 00:00:00.000,"Beverly Hills"
25205,"John","Jones","John Jones","Male",2020-10-31 00:00:00.000,"Beverly Hills"
25427,"Omar","Zeng","Omar Zeng","Male",2020-06-08 00:00:00.000,"Beverly Hills"
25951,"Anthony","Anderson","Anthony Anderson","Male",2018-06-12 00:00:00.000,"Beverly Hills"
26193,"Luis","Edwards","Luis Edwards","Male",2021-01-02 00:00:00.000,"Beverly Hills"
26245,"Devin","Murphy","Devin Murphy","Male",2019-01-27 00:00:00.000,"Beverly Hills"
26251,"Cedric","Huang","Cedric Huang","Male",2020-12-12 00:00:00.000,"Beverly Hills"
26346,"Emmanuel","Suri","Emmanuel Suri","Male",2020-06-23 00:00:00.000,"Beverly Hills"
26489,"Jordan","Collins","Jordan Collins","Male",2020-02-02 00:00:00.000,"Beverly Hills"
26500,"Billy","Ruiz","Billy Ruiz","Male",2020-09-07 00:00:00.000,"Beverly Hills"
26574,"Jordan","Allen","Jordan Allen","Male",2020-11-10 00:00:00.000,"Beverly Hills"
26608,"Aaron","Nelson","Aaron Nelson","Male",2019-06-24 00:00:00.000,"Beverly Hills"
26697,"Manuel","Arun","Manuel Arun","Male",2020-05-02 00:00:00.000,"Beverly Hills"
26704,"Frank","Alvarez","Frank Alvarez","Male",2020-11-12 00:00:00.000,"Beverly Hills"
27526,"Ramon","Ma","Ramon Ma","Male",2020-03-22 00:00:00.000,"Beverly Hills"
28007,"Clayton","Ye","Clayton Ye","Male",2020-08-15 00:00:00.000,"Beverly Hills"
28053,"Jared","Howard","Jared Howard","Male",2020-04-15 00:00:00.000,"Beverly Hills"
28251,"Joe","Rubio","Joe Rubio","Male",2020-06-14 00:00:00.000,"Beverly Hills"
28271,"Sean","Gonzalez","Sean Gonzalez","Male",2018-04-07 00:00:00.000,"Beverly Hills"
28344,"Alvin","Zhu","Alvin Zhu","Male",2020-04-05 00:00:00.000,"Beverly Hills"
28773,"Gerald","Malhotra","Gerald Malhotra","Male",2020-06-25 00:00:00.000,"Beverly Hills"
28796,"Cameron","Coleman","Cameron Coleman","Male",2020-04-02 00:00:00.000,"Beverly Hills"
29153,"Pedro","Arun","Pedro Arun","Male",2020-05-14 00:00:00.000,"Beverly Hills"
29263,"Nathan","Li","Nathan Li","Male",2020-11-28 00:00:00.000,"Beverly Hills"
29285,"Thomas","Adams","Thomas Adams","Male",2018-08-10 00:00:00.000,"Beverly Hills"
11298,"Jon","Luo","Jon Luo","Male",2018-09-12 00:00:00.000,"Chula Vista"
11305,"Sean","Evans","Sean Evans","Male",2020-03-25 00:00:00.000,"Chula Vista"
11648,"Kevin","Scott","Kevin Scott","Male",2020-08-28 00:00:00.000,"Chula Vista"
11790,"Timothy","Gonzalez","Timothy Gonzalez","Male",2020-03-11 00:00:00.000,"Chula Vista"
12069,"Garrett","Kelly","Garrett Kelly","Male",2018-10-30 00:00:00.000,"Chula Vista"
12793,"Jessie","Guo","Jessie Guo","Male",2020-02-19 00:00:00.000,"Chula Vista"
12904,"Thomas","Jai","Thomas Jai","Male",2018-12-22 00:00:00.000,"Chula Vista"
12974,"Marc","Gill","Marc Gill","Male",2021-01-15 00:00:00.000,"Chula Vista"
13058,"Ramon","Huang","Ramon Huang","Male",2019-01-17 00:00:00.000,"Chula Vista"
13186,"Marcus","Sanders","Marcus Sanders","Male",2020-05-09 00:00:00.000,"Chula Vista"
13207,"Kenneth","Rai","Kenneth Rai","Male",2020-10-06 00:00:00.000,"Chula Vista"
13227,"Alexander","Wilson","Alexander Wilson","Male",2020-04-14 00:00:00.000,"Chula Vista"
13240,"Blake","Foster","Blake Foster","Male",2020-08-31 00:00:00.000,"Chula Vista"
13278,"Jorge","Hu","Jorge Hu","Male",2019-02-26 00:00:00.000,"Chula Vista"
13297,"Arthur","Rubio","Arthur Rubio","Male",2020-07-26 00:00:00.000,"Chula Vista"
13329,"Jake","Wang","Jake Wang","Male",2019-02-11 00:00:00.000,"Chula Vista"
13481,"Hunter","Hernandez","Hunter Hernandez","Male",2021-01-10 00:00:00.000,"Chula Vista"
13485,"Thomas","Allen","Thomas Allen","Male",2020-02-15 00:00:00.000,"Chula Vista"
13715,"Eduardo","Sanchez","Eduardo Sanchez","Male",2019-06-23 00:00:00.000,"Chula Vista"
13854,"Kyle","Parker","Kyle Parker","Male",2019-07-24 00:00:00.000,"Chula Vista"
13876,"Sebastian","Murphy","Sebastian Murphy","Male",2020-07-11 00:00:00.000,"Chula Vista"
15191,"Andres","Kumar","Andres Kumar","Male",2019-01-08 00:00:00.000,"Chula Vista"
15288,"Logan","Perry","Logan Perry","Male",2019-01-30 00:00:00.000,"Chula Vista"
15326,"Todd","Zheng","Todd Zheng","Male",2020-08-13 00:00:00.000,"Chula Vista"
15387,"Miguel","Rodriguez","Miguel Rodriguez","Male",2020-11-25 00:00:00.000,"Chula Vista"
15417,"Alvin","Lu","Alvin Lu","Male",2019-06-09 00:00:00.000,"Chula Vista"
15495,"Craig","Alonso","Craig Alonso","Male",2020-12-29 00:00:00.000,"Chula Vista"
15516,"Shaun","Raje","Shaun Raje","Male",2020-07-03 00:00:00.000,"Chula Vista"
15532,"Marshall","Jai","Marshall Jai","Male",2019-08-27 00:00:00.000,"Chula Vista"
15747,"Evan","Nelson","Evan Nelson","Male",2020-09-05 00:00:00.000,"Chula Vista"
15986,"Dalton","Sanchez","Dalton Sanchez","Male",2019-12-05 00:00:00.000,"Chula Vista"
16838,"Jonathan","Griffin","Jonathan Griffin","Male",2020-09-30 00:00:00.000,"Chula Vista"
16880,"Edgar","Patel","Edgar Patel","Male",2020-10-24 00:00:00.000,"Chula Vista"
16992,"Lucas","Watson","Lucas Watson","Male",2020-03-31 00:00:00.000,"Chula Vista"
17033,"Carson","Long","Carson Long","Male",2020-04-13 00:00:00.000,"Chula Vista"
17592,"Bryan","Sanders","Bryan Sanders","Male",2020-11-23 00:00:00.000,"Chula Vista"
18076,"Andre","Mehta","Andre Mehta","Male",2020-10-29 00:00:00.000,"Chula Vista"
18352,"Noah","Thomas","Noah Thomas","Male",2020-11-09 00:00:00.000,"Chula Vista"
18520,"Rafael","Huang","Rafael Huang","Male",2020-04-16 00:00:00.000,"Chula Vista"
18807,"Spencer","Bennett","Spencer Bennett","Male",2020-03-27 00:00:00.000,"Chula Vista"
19218,"Nathaniel","Brooks","Nathaniel Brooks","Male",2020-03-11 00:00:00.000,"Chula Vista"
19401,"Kyle","Hernandez","Kyle Hernandez","Male",2020-02-22 00:00:00.000,"Chula Vista"
19634,"Gregory","Nath","Gregory Nath","Male",2020-09-19 00:00:00.000,"Chula Vista"
19639,"Victor","Gill","Victor Gill","Male",2020-02-14 00:00:00.000,"Chula Vista"
19739,"Lucas","Perry","Lucas Perry","Male",2020-08-23 00:00:00.000,"Chula Vista"
19756,"Nicolas","Yuan","Nicolas Yuan","Male",2020-08-14 00:00:00.000,"Chula Vista"
19866,"Martin","Patel","Martin Patel","Male",2020-09-28 00:00:00.000,"Chula Vista"
19867,"Juan","Sanchez","Juan Sanchez","Male",2020-04-29 00:00:00.000,"Chula Vista"
19877,"Steve","Zheng","Steve Zheng","Male",2020-09-03 00:00:00.000,"Chula Vista"
19991,"Jacob","Thomas","Jacob Thomas","Male",2020-11-15 00:00:00.000,"Chula Vista"
20475,"Blake","Martinez","Blake Martinez","Male",2020-06-10 00:00:00.000,"Chula Vista"
20698,"Darren","Chandra","Darren Chandra","Male",2020-05-27 00:00:00.000,"Chula Vista"
21164,"Troy","Raman","Troy Raman","Male",2020-08-07 00:00:00.000,"Chula Vista"
21497,"Patrick","Cox","Patrick Cox","Male",2020-12-08 00:00:00.000,"Chula Vista"
21705,"Warren","Sharma","Warren Sharma","Male",2020-12-05 00:00:00.000,"Chula Vista"
22084,"Francis","Gomez","Francis Gomez","Male",2020-10-08 00:00:00.000,"Chula Vista"
22256,"Edwin","Lu","Edwin Lu","Male",2020-06-01 00:00:00.000,"Chula Vista"
23068,"Ryan","Shan","Ryan Shan","Male",2020-11-11 00:00:00.000,"Chula Vista"
23139,"Christian","Yang","Christian Yang","Male",2020-06-06 00:00:00.000,"Chula Vista"
23254,"Jack","Gonzalez","Jack Gonzalez","Male",2020-02-23 00:00:00.000,"Chula Vista"
23383,"Caleb","Allen","Caleb Allen","Male",2020-09-05 00:00:00.000,"Chula Vista"
23840,"Mason","Ward","Mason Ward","Male",2020-11-22 00:00:00.000,"Chula Vista"
24286,"Kelvin","Goel","Kelvin Goel","Male",2020-12-18 00:00:00.000,"Chula Vista"
24287,"John","Martinez","John Martinez","Male",2020-12-15 00:00:00.000,"Chula Vista"
24406,"Reginald","Vazquez","Reginald Vazquez","Male",2020-12-20 00:00:00.000,"Chula Vista"
24443,"Edgar","Suri","Edgar Suri","Male",2021-01-06 00:00:00.000,"Chula Vista"
24486,"Rafael","Zeng","Rafael Zeng","Male",2020-02-01 00:00:00.000,"Chula Vista"
24618,"Brett","Gonzalez","Brett Gonzalez","Male",2020-06-13 00:00:00.000,"Chula Vista"
24761,"Lawrence","Rubio","Lawrence Rubio","Male",2020-08-27 00:00:00.000,"Chula Vista"
24783,"Barry","Raman","Barry Raman","Male",2020-09-17 00:00:00.000,"Chula Vista"
24812,"Johnathan","Sai","Johnathan Sai","Male",2020-06-03 00:00:00.000,"Chula Vista"
24925,"Erick","Perez","Erick Perez","Male",2020-12-15 00:00:00.000,"Chula Vista"
24955,"Donald","Perez","Donald Perez","Male",2020-07-07 00:00:00.000,"Chula Vista"
24999,"Shaun","Jai","Shaun Jai","Male",2020-09-18 00:00:00.000,"Chula Vista"
25024,"Brad","Pritchett","Brad Pritchett","Male",2020-08-11 00:00:00.000,"Chula Vista"
25068,"Robert","Shan","Robert Shan","Male",2020-10-13 00:00:00.000,"Chula Vista"
25148,"Ryan","Simmons","Ryan Simmons","Male",2020-02-28 00:00:00.000,"Chula Vista"
25257,"Harold","Sanchez","Harold Sanchez","Male",2020-07-06 00:00:00.000,"Chula Vista"
25426,"Tristan","Foster","Tristan Foster","Male",2020-06-10 00:00:00.000,"Chula Vista"
25839,"Connor","Powell","Connor Powell","Male",2020-02-05 00:00:00.000,"Chula Vista"
25856,"Benjamin","Sharma","Benjamin Sharma","Male",2020-12-16 00:00:00.000,"Chula Vista"
26117,"Samuel","Wright","Samuel Wright","Male",2020-05-23 00:00:00.000,"Chula Vista"
26120,"Miguel","Lewis","Miguel Lewis","Male",2019-01-24 00:00:00.000,"Chula Vista"
26326,"Trevor","Washington","Trevor Washington","Male",2019-03-12 00:00:00.000,"Chula Vista"
26813,"Xavier","Diaz","Xavier Diaz","Male",2020-11-04 00:00:00.000,"Chula Vista"
27018,"Blake","Price","Blake Price","Male",2020-08-13 00:00:00.000,"Chula Vista"
27081,"Jason","Ross","Jason Ross","Male",2019-09-10 00:00:00.000,"Chula Vista"
27204,"Devin","Hall","Devin Hall","Male",2020-07-27 00:00:00.000,"Chula Vista"
27432,"Craig","Ruiz","Craig Ruiz","Male",2020-11-12 00:00:00.000,"Chula Vista"
27460,"Grant","Goel","Grant Goel","Male",2019-12-17 00:00:00.000,"Chula Vista"
27521,"Gabriel","Foster","Gabriel Foster","Male",2019-12-26 00:00:00.000,"Chula Vista"
27579,"Bruce","Suarez","Bruce Suarez","Male",2020-10-18 00:00:00.000,"Chula Vista"
27619,"Joseph","Lee","Joseph Lee","Male",2020-07-11 00:00:00.000,"Chula Vista"
27630,"Xavier","Coleman","Xavier Coleman","Male",2020-05-19 00:00:00.000,"Chula Vista"
27680,"Benjamin","Foster","Benjamin Foster","Male",2020-04-07 00:00:00.000,"Chula Vista"
28089,"Xavier","Campbell","Xavier Campbell","Male",2020-09-12 00:00:00.000,"Chula Vista"
28997,"Hector","Carlson","Hector Carlson","Male",2018-06-03 00:00:00.000,"Chula Vista"
29168,"Derrick","Romero","Derrick Romero","Male",2018-07-21 00:00:00.000,"Chula Vista"
29177,"Frank","Martin","Frank Martin","Male",2020-04-28 00:00:00.000,"Chula Vista"
29219,"Darren","Arun","Darren Arun","Male",2021-01-21 00:00:00.000,"Chula Vista"
29227,"Levi","Patel","Levi Patel","Male",2020-11-12 00:00:00.000,"Chula Vista"
29244,"Eric","Ross","Eric Ross","Male",2021-01-06 00:00:00.000,"Chula Vista"
11024,"Russell","Xie","Russell Xie","Male",2020-06-27 00:00:00.000,"Concord"
11160,"Maurice","Tang","Maurice Tang","Male",2020-02-21 00:00:00.000,"Concord"
11329,"Andy","Alvarez","Andy Alvarez","Male",2018-09-25 00:00:00.000,"Concord"
11499,"Pedro","Vance","Pedro Vance","Male",2020-04-06 00:00:00.000,"Concord"
11539,"Justin","Washington","Justin Washington","Male",2018-09-23 00:00:00.000,"Concord"
11945,"Dennis","Huang","Dennis Huang","Male",2018-10-29 00:00:00.000,"Concord"
12146,"Xavier","Thomas","Xavier Thomas","Male",2020-06-29 00:00:00.000,"Concord"
12411,"Kevin","Alexander","Kevin Alexander","Male",2020-06-30 00:00:00.000,"Concord"
12429,"Melvin","Black","Melvin Black","Male",2020-03-05 00:00:00.000,"Concord"
13017,"Xavier","Alexander","Xavier Alexander","Male",2020-08-19 00:00:00.000,"Concord"
13060,"Eugene","Zhu","Eugene Zhu","Male",2019-01-04 00:00:00.000,"Concord"
13167,"Mario","Tang","Mario Tang","Male",2020-11-06 00:00:00.000,"Concord"
13219,"Rafael","Shan","Rafael Shan","Male",2020-10-05 00:00:00.000,"Concord"
13365,"Luke","Shan","Luke Shan","Male",2020-09-11 00:00:00.000,"Concord"
13376,"Jerry","Rai","Jerry Rai","Male",2020-09-26 00:00:00.000,"Concord"
13873,"Russell","Jai","Russell Jai","Male",2019-08-05 00:00:00.000,"Concord"
13902,"Jeremiah","Simmons","Jeremiah Simmons","Male",2020-07-12 00:00:00.000,"Concord"
13921,"Joseph","Jones","Joseph Jones","Male",2020-10-04 00:00:00.000,"Concord"
14250,"Adam","Collins","Adam Collins","Male",2020-08-30 00:00:00.000,"Concord"
14368,"Richard","Thompson","Richard Thompson","Male",2021-01-14 00:00:00.000,"Concord"
14383,"Marvin","Ferrier","Marvin Ferrier","Male",2020-08-11 00:00:00.000,"Concord"
14562,"Bryce","Stewart","Bryce Stewart","Male",2020-05-19 00:00:00.000,"Concord"
14601,"Nicolas","Rai","Nicolas Rai","Male",2018-04-29 00:00:00.000,"Concord"
14653,"Troy","Fernandez","Troy Fernandez","Male",2018-07-25 00:00:00.000,"Concord"
14919,"Erik","Torres","Erik Torres","Male",2020-04-30 00:00:00.000,"Concord"
15156,"Dylan","Foster","Dylan Foster","Male",2020-03-26 00:00:00.000,"Concord"
15177,"Jorge","Lu","Jorge Lu","Male",2020-11-25 00:00:00.000,"Concord"
15195,"Edwin","Huang","Edwin Huang","Male",2019-01-10 00:00:00.000,"Concord"
15433,"Adam","Sharma","Adam Sharma","Male",2019-06-05 00:00:00.000,"Concord"
15858,"Jonathan","Parker","Jonathan Parker","Male",2020-07-22 00:00:00.000,"Concord"
16061,"Miguel","Butler","Miguel Butler","Male",2020-08-12 00:00:00.000,"Concord"
16371,"Caleb","Diaz","Caleb Diaz","Male",2020-06-15 00:00:00.000,"Concord"
16768,"Eduardo","Barnes","Eduardo Barnes","Male",2021-01-20 00:00:00.000,"Concord"
16843,"Jimmy","Ramos","Jimmy Ramos","Male",2020-10-27 00:00:00.000,"Concord"
16901,"Ricky","Munoz","Ricky Munoz","Male",2020-09-25 00:00:00.000,"Concord"
16984,"Rodney","Moreno","Rodney Moreno","Male",2020-05-15 00:00:00.000,"Concord"
17455,"Dylan","Hayes","Dylan Hayes","Male",2020-05-02 00:00:00.000,"Concord"
17525,"Adam","Wright","Adam Wright","Male",2020-08-18 00:00:00.000,"Concord"
17555,"William","Smith","William Smith","Male",2020-10-29 00:00:00.000,"Concord"
17562,"Zachary","Sharma","Zachary Sharma","Male",2020-06-21 00:00:00.000,"Concord"
18328,"Alvin","Rai","Alvin Rai","Male",2020-10-09 00:00:00.000,"Concord"
18556,"Ruben","Perez","Ruben Perez","Male",2020-10-28 00:00:00.000,"Concord"
18866,"Miguel","Scott","Miguel Scott","Male",2020-12-12 00:00:00.000,"Concord"
19242,"Devin","Baker","Devin Baker","Male",2020-04-28 00:00:00.000,"Concord"
19671,"Michael","Davis","Michael Davis","Male",2020-03-26 00:00:00.000,"Concord"
19747,"Louis","Rai","Louis Rai","Male",2020-02-28 00:00:00.000,"Concord"
19825,"Gilbert","Ferrier","Gilbert Ferrier","Male",2020-06-16 00:00:00.000,"Concord"
20074,"Preston","Madan","Preston Madan","Male",2020-10-16 00:00:00.000,"Concord"
20090,"Blake","Edwards","Blake Edwards","Male",2020-11-28 00:00:00.000,"Concord"
20336,"Ian","Young","Ian Young","Male",2020-12-15 00:00:00.000,"Concord"
20647,"Jared","Bailey","Jared Bailey","Male",2020-08-13 00:00:00.000,"Concord"
20672,"Fernando","Ross","Fernando Ross","Male",2020-05-06 00:00:00.000,"Concord"
20755,"Alex","Lopez","Alex Lopez","Male",2020-08-17 00:00:00.000,"Concord"
21341,"Louis","Liu","Louis Liu","Male",2021-01-07 00:00:00.000,"Concord"
