customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Full Name
184,"Male",40,1971-12-13 00:00:00.000,"Marketing Manager","Manufacturing","High Net Worth","N","Yes",7,"Nappie Paolo"
196,"Male",90,1966-02-22 00:00:00.000,"Programmer Analyst II","Manufacturing","High Net Worth","N","No",6,"Swen Odhams"
298,"Male",69,1956-08-15 00:00:00.000,"Engineer I","Manufacturing","High Net Worth","N","No",9,"Maurise Lenglet"
330,"Male",78,1959-06-03 00:00:00.000,"Recruiting Manager","Manufacturing","High Net Worth","N","Yes",7,"Port Pancost"
504,"Male",93,1995-04-25 00:00:00.000,"Environmental Tech","Manufacturing","High Net Worth","N","Yes",7,"Vinny Hegley"
544,"Male",51,1990-10-12 00:00:00.000,"Structural Engineer","Manufacturing","High Net Worth","N","Yes",5,"Giacomo Johanning"
552,"Male",66,1978-09-09 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","Yes",20,"Hilly Kleinmann"
629,"Male",29,1960-12-06 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","No",6,"Basil Brellin"
767,"Male",70,1955-12-16 00:00:00.000,"Budget/Accounting Analyst II","Manufacturing","High Net Worth","N","No",11,"Gustav Kos"
778,"Male",24,1976-11-17 00:00:00.000,"Assistant Professor","Manufacturing","High Net Worth","N","No",13,"Stacy Pozzi"
971,"Male",11,1988-10-25 00:00:00.000,"Geologist I","Manufacturing","High Net Worth","N","No",22,"Sarge Lerohan"
1042,"Male",0,1976-01-14 00:00:00.000,"Nuclear Power Engineer","Manufacturing","High Net Worth","N","Yes",11,"Isacco Woodwind"
1075,"Male",26,1967-07-25 00:00:00.000,"Administrative Officer","Manufacturing","High Net Worth","N","No",7,"Cullin Elcoate"
1280,"Male",71,1978-01-24 00:00:00.000,"Marketing Assistant","Manufacturing","High Net Worth","N","Yes",15,"Horacio Peyntue"
1310,"Male",38,1986-12-20 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","Yes",13,"Keane Leebeter"
1352,"Male",53,1954-12-28 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","No",18,"Jerald Lesly"
1382,"Male",27,1989-10-23 00:00:00.000,"Data Coordiator","Manufacturing","High Net Worth","N","Yes",20,"Lucio Reame"
1632,"Male",43,1985-08-12 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","Yes",3,"Orbadiah Kennicott"
1637,"Male",78,1969-02-07 00:00:00.000,"Statistician II","Manufacturing","High Net Worth","N","No",6,"Timothee Mervyn"
1667,"Male",67,1955-02-18 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","No",18,"Jaime Simonnin"
1768,"Male",36,1974-02-09 00:00:00.000,"Programmer I","Manufacturing","High Net Worth","N","No",13,"Normand Ganderton"
1810,"Male",98,1959-05-06 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","No",16,"Royall Terris"
1826,"Male",33,1961-01-10 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","Yes",7,"Jareb Langcaster"
1830,"Male",98,1985-04-30 00:00:00.000,"Software Consultant","Manufacturing","High Net Worth","N","No",12,"Nathan Antognazzi"
1850,"Male",4,1978-05-16 00:00:00.000,"Biostatistician II","Manufacturing","High Net Worth","N","No",7,"Dare Wasling"
1879,"Male",4,1967-04-25 00:00:00.000,"Account Representative I","Manufacturing","High Net Worth","N","No",5,"Kermy Heningam"
1894,"Male",86,1976-04-01 00:00:00.000,"Automation Specialist III","Manufacturing","High Net Worth","N","Yes",17,"Patten Laytham"
1912,"Male",36,1992-11-04 00:00:00.000,"Account Coordinator","Manufacturing","High Net Worth","N","No",7,"Hall Grouer"
1928,"Male",2,1977-09-24 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","Yes",13,"Sully Dorling"
1930,"Male",27,1996-06-14 00:00:00.000,"Speech Pathologist","Manufacturing","High Net Worth","N","No",3,"Ambrose Bleasby"
1998,"Male",13,1975-03-26 00:00:00.000,"Media Manager IV","Manufacturing","High Net Worth","N","No",21,"Hamil Britch"
2010,"Male",88,1974-01-31 00:00:00.000,"Data Coordiator","Manufacturing","High Net Worth","N","Yes",7,"Duff Guyer"
2011,"Male",68,1978-01-22 00:00:00.000,"VP Sales","Manufacturing","High Net Worth","N","Yes",12,"Guthrie MacAne"
2049,"Male",21,1962-02-12 00:00:00.000,"Assistant Professor","Manufacturing","High Net Worth","N","No",5,"Jud Purchon"
2092,"Male",14,1977-12-22 00:00:00.000,"Safety Technician IV","Manufacturing","High Net Worth","N","No",18,"Stavros Hazelby"
2110,"Male",29,1973-07-31 00:00:00.000,"Human Resources Assistant III","Manufacturing","High Net Worth","N","No",14,"Gard Marris"
2129,"Male",26,1980-10-07 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","No",3,"Barron Waszkiewicz"
2240,"Male",4,1969-07-25 00:00:00.000,"Automation Specialist III","Manufacturing","High Net Worth","N","Yes",16,"Niall Hallifax"
2288,"Male",63,1964-05-04 00:00:00.000,"Staff Scientist","Manufacturing","High Net Worth","N","No",8,"Cirillo Hook"
2413,"Male",27,1943-08-11 00:00:00.000,"Environmental Specialist","Manufacturing","High Net Worth","N","Yes",17,"Abbey Murrow"
2444,"Male",22,1977-05-13 00:00:00.000,"Associate Professor","Manufacturing","High Net Worth","N","No",11,"Emmet Cristoforo"
2460,"Male",88,1976-05-17 00:00:00.000,"Nurse Practicioner","Manufacturing","High Net Worth","N","Yes",12,"Mick Boutellier"
2492,"Male",35,1974-02-01 00:00:00.000,"Design Engineer","Manufacturing","High Net Worth","N","No",9,"Gayelord Lipman"
2529,"Male",81,1954-05-11 00:00:00.000,"Quality Engineer","Manufacturing","High Net Worth","N","Yes",10,"Ben Laidler"
2687,"Male",67,1962-01-28 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","Yes",20,"Fabe Smallbone"
2770,"Male",24,1977-01-30 00:00:00.000,"VP Quality Control","Manufacturing","High Net Worth","N","Yes",13,"Olvan Loadwick"
2830,"Male",39,1958-12-19 00:00:00.000,"Computer Systems Analyst II","Manufacturing","High Net Worth","N","No",9,"Bjorn Simioli"
3020,"Male",13,1965-12-24 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","Yes",10,"Witty McArthur"
3101,"Male",68,1987-08-27 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","No",12,"Paxton Lermit"
3325,"Male",80,1996-10-08 00:00:00.000,"Database Administrator IV","Manufacturing","High Net Worth","N","No",1,"Sylas No Last name"
3326,"Male",83,1975-04-13 00:00:00.000,"Nurse","Manufacturing","High Net Worth","N","Yes",22,"Wes Crotch"
3363,"Male",25,2000-03-08 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","Yes",3,"Orson Tythacott"
3380,"Male",41,1955-01-09 00:00:00.000,"Speech Pathologist","Manufacturing","High Net Worth","N","Yes",14,"Abe Ealam"
3458,"Male",35,1977-12-01 00:00:00.000,"Web Developer III","Manufacturing","High Net Worth","N","Yes",19,"Alejandro Shakelade"
3481,"Male",37,1997-10-12 00:00:00.000,"Systems Administrator IV","Manufacturing","High Net Worth","N","No",4,"Haley Dessent"
3645,"Male",47,1961-07-04 00:00:00.000,"Structural Analysis Engineer","Manufacturing","High Net Worth","N","No",14,"Cozmo Rylstone"
3817,"Male",65,1957-05-02 00:00:00.000,"VP Product Management","Manufacturing","High Net Worth","N","No",13,"Tuckie No Last name"
3851,"Male",5,1994-11-30 00:00:00.000,"Senior Sales Associate","Manufacturing","High Net Worth","N","No",3,"Fowler Bauduccio"
3949,"Male",24,2001-12-19 00:00:00.000,"Web Designer IV","Manufacturing","High Net Worth","N","Yes",1,"Costa Sleightholm"
19,"Female",76,2001-04-15 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","No",1,"Sorcha Keyson"
220,"Female",79,1954-05-10 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","No",9,"Jeniffer Apark"
228,"Female",59,1986-05-25 00:00:00.000,"Systems Administrator II","Manufacturing","High Net Worth","N","No",12,"Lucia Pickervance"
243,"Female",94,1976-09-02 00:00:00.000,"Teacher","Manufacturing","High Net Worth","N","Yes",14,"Barbara Croxley"
246,"Female",63,1991-02-28 00:00:00.000,"Technical Writer","Manufacturing","High Net Worth","N","No",9,"Binny Whight"
258,"Female",24,1992-05-03 00:00:00.000,"Administrative Officer","Manufacturing","High Net Worth","N","No",9,"Othella Keher"
297,"Female",33,1959-04-27 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","No",16,"Cecile MacLise"
301,"Female",54,1980-10-10 00:00:00.000,"Developer IV","Manufacturing","High Net Worth","N","No",19,"Hildy Bilbrook"
349,"Female",35,1981-04-15 00:00:00.000,"Computer Systems Analyst IV","Manufacturing","High Net Worth","N","No",4,"Vinnie Usherwood"
449,"Female",74,1974-09-24 00:00:00.000,"VP Product Management","Manufacturing","High Net Worth","N","Yes",6,"Shana Fortesquieu"
485,"Female",23,1974-11-08 00:00:00.000,"Statistician III","Manufacturing","High Net Worth","N","No",20,"Ulrika Steagall"
498,"Female",58,1978-04-30 00:00:00.000,"VP Sales","Manufacturing","High Net Worth","N","Yes",10,"Emmalee Sketcher"
656,"Female",80,1978-11-17 00:00:00.000,"Automation Specialist III","Manufacturing","High Net Worth","N","Yes",8,"Marty Lebreton"
660,"Female",82,1995-07-29 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","No",6,"Stormi No Last name"
667,"Female",62,1994-03-19 00:00:00.000,"Payment Adjustment Coordinator","Manufacturing","High Net Worth","N","Yes",3,"Nicoline Samwayes"
698,"Female",90,1996-07-20 00:00:00.000,"Human Resources Manager","Manufacturing","High Net Worth","N","Yes",1,"Ellette Fahy"
774,"Female",79,1998-11-27 00:00:00.000,"Operator","Manufacturing","High Net Worth","N","No",1,"Phelia Perotti"
803,"Female",96,1999-11-11 00:00:00.000,"Nuclear Power Engineer","Manufacturing","High Net Worth","N","No",3,"Nina Murcutt"
946,"Female",16,1961-07-17 00:00:00.000,"Research Associate","Manufacturing","High Net Worth","N","No",12,"Bettina Farrer"
979,"Female",42,1959-12-25 00:00:00.000,"Budget/Accounting Analyst I","Manufacturing","High Net Worth","N","No",12,"Kayla Falkingham"
988,"Female",35,1981-01-15 00:00:00.000,"Director of Sales","Manufacturing","High Net Worth","N","No",7,"Andree Simonato"
1009,"Female",16,1957-05-09 00:00:00.000,"Research Associate","Manufacturing","High Net Worth","N","Yes",13,"Nolie Orring"
1217,"Female",67,1968-08-19 00:00:00.000,"Structural Engineer","Manufacturing","High Net Worth","N","No",16,"Dulcinea Janssen"
1286,"Female",83,1975-06-28 00:00:00.000,"Senior Quality Engineer","Manufacturing","High Net Worth","N","Yes",16,"Mina Clawley"
1405,"Female",52,1958-04-05 00:00:00.000,"VP Product Management","Manufacturing","High Net Worth","N","Yes",11,"Kylie Spriggin"
1577,"Female",87,1976-09-08 00:00:00.000,"Automation Specialist I","Manufacturing","High Net Worth","N","No",10,"Diannne Teager"
1586,"Female",47,1985-12-27 00:00:00.000,"Physical Therapy Assistant","Manufacturing","High Net Worth","N","No",15,"Madelena Risson"
1636,"Female",65,1980-05-12 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","Yes",5,"Karly Ackenhead"
1652,"Female",53,1981-09-24 00:00:00.000,"Operator","Manufacturing","High Net Worth","N","Yes",7,"Ulrikaumeko Heffernon"
1662,"Female",40,1956-04-01 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","No",11,"Xenia Willmett"
1674,"Female",97,1977-10-26 00:00:00.000,"Civil Engineer","Manufacturing","High Net Worth","N","No",20,"Rahal Woodman"
1700,"Female",28,1969-09-18 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","Yes",14,"Rana Streets"
1725,"Female",80,1979-07-19 00:00:00.000,"Junior Executive","Manufacturing","High Net Worth","N","Yes",16,"Corena Postlewhite"
1796,"Female",79,1969-11-28 00:00:00.000,"Desktop Support Technician","Manufacturing","High Net Worth","N","Yes",8,"Cayla Marcus"
1798,"Female",46,2000-10-11 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","Yes",1,"Eunice Risom"
1858,"Female",30,1957-04-26 00:00:00.000,"Senior Sales Associate","Manufacturing","High Net Worth","N","Yes",11,"Gabriella No Last name"
1940,"Female",52,1977-03-02 00:00:00.000,"Teacher","Manufacturing","High Net Worth","N","Yes",8,"Gabriellia Coulter"
2003,"Female",80,1962-06-21 00:00:00.000,"Statistician III","Manufacturing","High Net Worth","N","Yes",8,"Lilli Hargey"
2005,"Female",41,1978-08-20 00:00:00.000,"Accountant I","Manufacturing","High Net Worth","N","No",17,"Marina McElwee"
2061,"Female",71,1983-01-24 00:00:00.000,"Technical Writer","Manufacturing","High Net Worth","N","No",4,"Loralyn No Last name"
2138,"Female",23,1978-11-28 00:00:00.000,"Graphic Designer","Manufacturing","High Net Worth","N","No",15,"Jonell Gon"
2154,"Female",86,1980-01-08 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","No",6,"Bird Bolf"
2228,"Female",12,1956-03-09 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","No",9,"Rosita Soppeth"
2286,"Female",20,1995-06-02 00:00:00.000,"Staff Scientist","Manufacturing","High Net Worth","N","No",5,"Katuscha Sapsed"
2371,"Female",22,1966-11-18 00:00:00.000,"Staff Scientist","Manufacturing","High Net Worth","N","Yes",8,"Rory Lokier"
2373,"Female",51,1982-05-22 00:00:00.000,"Structural Engineer","Manufacturing","High Net Worth","N","Yes",16,"Cordy Readshall"
2399,"Female",20,1980-06-11 00:00:00.000,"Software Consultant","Manufacturing","High Net Worth","N","Yes",14,"Devonne McPolin"
2458,"Female",73,1964-04-20 00:00:00.000,"Media Manager II","Manufacturing","High Net Worth","N","Yes",5,"Leilah Liddel"
2459,"Female",67,1986-01-10 00:00:00.000,"Quality Engineer","Manufacturing","High Net Worth","N","No",18,"Jeanna Naulls"
2480,"Female",3,1971-12-26 00:00:00.000,"Nuclear Power Engineer","Manufacturing","High Net Worth","N","Yes",16,"Adey Shevlin"
2494,"Female",98,1974-08-08 00:00:00.000,"Senior Sales Associate","Manufacturing","High Net Worth","N","No",16,"Donella Emm"
2521,"Female",35,1999-08-29 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","Yes",3,"Kellia Martugin"
2546,"Female",45,1980-04-10 00:00:00.000,"Assistant Professor","Manufacturing","High Net Worth","N","No",11,"Marinna Hancke"
2597,"Female",58,1980-10-25 00:00:00.000,"Civil Engineer","Manufacturing","High Net Worth","N","Yes",11,"Carita Kemwall"
2606,"Female",56,1978-08-19 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","No",12,"Addi Seager"
2636,"Female",35,1974-01-05 00:00:00.000,"Nuclear Power Engineer","Manufacturing","High Net Worth","N","Yes",14,"Carly Struys"
2682,"Female",54,1987-11-01 00:00:00.000,"Accountant III","Manufacturing","High Net Worth","N","Yes",20,"Annamarie Bouzan"
2712,"Female",0,1987-06-26 00:00:00.000,"Tax Accountant","Manufacturing","High Net Worth","N","Yes",11,"Carissa Hassent"
2829,"Female",2,1979-06-11 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","No",11,"Juditha Cufley"
2865,"Female",11,1997-12-14 00:00:00.000,"Electrical Engineer","Manufacturing","High Net Worth","N","No",3,"Lila Eyeington"
2891,"Female",5,1987-02-22 00:00:00.000,"Nuclear Power Engineer","Manufacturing","High Net Worth","N","Yes",12,"Renae Ughetti"
2899,"Female",13,1990-03-21 00:00:00.000,"Nuclear Power Engineer","Manufacturing","High Net Worth","N","No",4,"Leora Sanderson"
2904,"Female",26,1977-06-30 00:00:00.000,"Software Test Engineer III","Manufacturing","High Net Worth","N","Yes",11,"Freddi Arrington"
2952,"Female",28,1975-04-25 00:00:00.000,"Senior Developer","Manufacturing","High Net Worth","N","Yes",16,"Cristy McQuirter"
2971,"Female",5,1968-01-16 00:00:00.000,"Marketing Assistant","Manufacturing","High Net Worth","N","Yes",8,"Esther Caught"
2998,"Female",34,2000-12-19 00:00:00.000,"Nurse Practicioner","Manufacturing","High Net Worth","N","Yes",2,"Quintana Housley"
3028,"Female",67,1956-07-07 00:00:00.000,"General Manager","Manufacturing","High Net Worth","N","No",20,"Leandra Schubert"
3128,"Female",96,1965-06-26 00:00:00.000,"Geological Engineer","Manufacturing","High Net Worth","N","Yes",16,"Betteanne Alldread"
3140,"Female",2,1985-06-11 00:00:00.000,"Legal Assistant","Manufacturing","High Net Worth","N","No",16,"Britt Muddimer"
3320,"Female",16,1994-06-02 00:00:00.000,"Nuclear Power Engineer","Manufacturing","High Net Worth","N","No",6,"Anabella Mealham"
3441,"Female",44,1988-10-16 00:00:00.000,"Legal Assistant","Manufacturing","High Net Worth","N","Yes",20,"Janelle Ebbage"
3465,"Female",71,1978-02-01 00:00:00.000,"Chemical Engineer","Manufacturing","High Net Worth","N","Yes",7,"Hadria Pizer"
3535,"Female",8,1994-09-15 00:00:00.000,"Technical Writer","Manufacturing","High Net Worth","N","No",6,"Bren Dabbes"
3556,"Female",38,1997-07-05 00:00:00.000,"Senior Developer","Manufacturing","High Net Worth","N","No",3,"Larina Gheeorghie"
3625,"Female",24,1953-11-30 00:00:00.000,"VP Marketing","Manufacturing","High Net Worth","N","Yes",18,"Cammie Rubinfeld"
3787,"Female",1,1965-10-06 00:00:00.000,"Systems Administrator III","Manufacturing","High Net Worth","N","No",6,"Mariejeanne Kelling"
3839,"Female",78,1992-04-25 00:00:00.000,"Account Executive","Manufacturing","High Net Worth","N","Yes",2,"Wallie Christauffour"
3884,"Female",69,1986-02-06 00:00:00.000,"Web Designer II","Manufacturing","High Net Worth","N","Yes",18,"Sibley Thirlwall"
3897,"Female",36,1967-06-24 00:00:00.000,"Junior Executive","Manufacturing","High Net Worth","N","Yes",5,"Vanni McAloren"
3921,"Female",93,1976-03-09 00:00:00.000,"Mechanical Systems Engineer","Manufacturing","High Net Worth","N","No",10,"Gaby Lozano"
3964,"Female",28,1956-07-21 00:00:00.000,"Sales Associate","Manufacturing","High Net Worth","N","No",5,"Aubrey Souten"
3973,"Female",24,1963-07-13 00:00:00.000,"Editor","Manufacturing","High Net Worth","N","No",17,"Carolan Jorez"
3997,"Female",87,2001-07-13 00:00:00.000,"Statistician II","Manufacturing","High Net Worth","N","Yes",1,"Blanch Nisuis"
35,"Female",40,1963-09-28 00:00:00.000,"Information Systems Manager","Health","High Net Worth","N","Yes",16,"Margaretha Strettle"
86,"Male",75,1989-03-04 00:00:00.000,"Occupational Therapist","Health","High Net Worth","N","Yes",7,"Job Sleney"
106,"Male",54,1966-07-03 00:00:00.000,"Software Test Engineer III","Health","High Net Worth","N","Yes",18,"Glyn No Last name"
124,"Female",27,1995-05-03 00:00:00.000,"Administrative Assistant II","Health","High Net Worth","N","Yes",5,"Kath Cunney"
256,"Female",16,1975-05-07 00:00:00.000,"Director of Sales","Health","High Net Worth","N","Yes",21,"Linell Beadle"
259,"Female",70,1983-07-22 00:00:00.000,"Senior Developer","Health","High Net Worth","N","Yes",3,"Venita Dymick"
