Customer_ID,First_name,Last_name,Gender,Past_3_Years_Bike_Related_Purchases,DOB,Age,Job_title,Job_industry_category,Wealth_segment,Deceased_indicator,Owns_car,Tenure,Age_Group,Full_name
2704,"Orlando","Gniewosz","Male",6,"08/02/1999",23,"Account Representative IV","Retail","Affluent Customer","N","Yes",3,"20-29","Orlando Gniewosz"
2706,"Kelly","Bilyard","Male",59,"21/07/1964",57,"Desktop Support Technician","Retail","Affluent Customer","N","No",6,"50-59","Kelly Bilyard"
2713,"Hadlee","Mackro","Male",55,"03/11/1954",67,"Statistician II","Retail","Affluent Customer","N","Yes",5,"60-69","Hadlee Mackro"
2752,"Cissiee","Jobern","Female",11,"10/05/1960",61,"Sales Representative","Retail","Affluent Customer","N","Yes",14,"60-69","Cissiee Jobern"
2771,"Jamie","Gildersleeve","Female",6,"05/10/1969",52,"Recruiting Manager","Retail","Affluent Customer","N","Yes",10,"50-59","Jamie Gildersleeve"
2783,"Antonin","Gleaves","Male",14,"24/08/1978",43,"Sales Representative","Retail","Affluent Customer","N","Yes",7,"40-49","Antonin Gleaves"
2933,"Ralf","Presidey","Male",61,"19/04/1986",36,"Administrative Officer","Retail","Affluent Customer","N","Yes",6,"30-39","Ralf Presidey"
2985,"Kerby","Nesfield","Male",69,"14/10/1986",35,"Sales Representative","Retail","Affluent Customer","N","Yes",14,"30-39","Kerby Nesfield"
3015,"Queenie","Flips","Female",25,"02/09/2000",21,"Assistant Manager","Retail","Affluent Customer","N","No",1,"20-29","Queenie Flips"
3284,"Jorrie","Cerman","Female",98,"28/08/1991",30,"Chief Design Engineer","Retail","Affluent Customer","N","No",2,"30-39","Jorrie Cerman"
3292,"Hamlen","Slograve","Male",71,"09/04/1973",49,"Web Designer I","Retail","Affluent Customer","N","Yes",3,"40-49","Hamlen Slograve"
3341,"Vitia","Crum","Female",19,"05/08/1980",41,"Help Desk Technician","Retail","Affluent Customer","N","Yes",6,"40-49","Vitia Crum"
3453,"Jammie","McEvon","Female",57,"12/03/1989",33,"Product Engineer","Retail","Affluent Customer","N","No",14,"30-39","Jammie McEvon"
3472,"Dionysus","McCarlie","Male",10,"27/06/1977",44,"VP Marketing","Retail","Affluent Customer","N","Yes",18,"40-49","Dionysus McCarlie"
3475,"Correna","Goldsberry","Female",12,"31/08/1985",36,"Director of Sales","Retail","Affluent Customer","N","No",3,"30-39","Correna Goldsberry"
3531,"Shannah","Pountain","Female",4,"27/01/1969",53,"Marketing Manager","Retail","Affluent Customer","N","Yes",11,"50-59","Shannah Pountain"
3536,"Laurence","Aulsford","Male",46,"24/12/1967",54,"Professor","Retail","Affluent Customer","N","No",18,"50-59","Laurence Aulsford"
3552,"Ebeneser","Lowde","Male",33,"07/09/1992",29,"Internal Auditor","Retail","Affluent Customer","N","Yes",9,"20-29","Ebeneser Lowde"
3568,"Berthe","Griniov","Female",13,"15/09/1955",66,"Nurse","Retail","Affluent Customer","N","No",5,"60-69","Berthe Griniov"
3572,"Willis","Tilston","Male",54,"21/03/1986",36,"Sales Representative","Retail","Affluent Customer","N","Yes",2,"30-39","Willis Tilston"
3583,"Josselyn","Mathey","Female",71,"27/05/1965",56,"Assistant Professor","Retail","Affluent Customer","N","No",5,"50-59","Josselyn Mathey"
3614,"Berkie","Gimber","Male",59,"23/06/1961",60,"Environmental Specialist","Retail","Affluent Customer","N","Yes",18,"60-69","Berkie Gimber"
3618,"Evyn","Rouby","Male",2,"28/04/1966",55,"Statistician IV","Retail","Affluent Customer","N","Yes",19,"50-59","Evyn Rouby"
3691,"Mathew","Seid","Male",73,"16/08/1973",48,"Environmental Tech","Retail","Affluent Customer","N","No",11,"40-49","Mathew Seid"
3823,"Corabel","Todd","Female",5,"02/12/1964",57,"Budget/Accounting Analyst II","Retail","Affluent Customer","N","No",4,"50-59","Corabel Todd"
3861,"Thayne","Canepe","Male",87,"16/12/1968",53,"Junior Executive","Retail","Affluent Customer","N","No",9,"50-59","Thayne Canepe"
3889,"Dunn","Ziem","Male",39,"09/08/1975",46,"General Manager","Retail","Affluent Customer","N","No",18,"40-49","Dunn Ziem"
3904,"Arabelle","Nevill","Female",15,"17/12/1977",44,"Sales Representative","Retail","Affluent Customer","N","No",7,"40-49","Arabelle Nevill"
173,"Ebba","Hanselmann","Female",99,"02/01/1997",25,"General Manager","Health","Affluent Customer","N","No",1,"20-29","Ebba Hanselmann"
190,"Hayley","Girardengo","Female",42,"04/02/1979",43,"Registered Nurse","Health","Affluent Customer","N","No",10,"40-49","Hayley Girardengo"
225,"Brittaney","Pring","Female",84,"11/03/1977",45,"Pharmacist","Health","Affluent Customer","N","No",13,"40-49","Brittaney Pring"
248,"Inger","Eskell","Female",76,"15/04/1978",44,"Clinical Specialist","Health","Affluent Customer","N","Yes",12,"40-49","Inger Eskell"
560,"Dorree","Sanja","Female",1,"11/10/1953",68,"Social Worker","Health","Affluent Customer","N","No",8,"60-69","Dorree Sanja"
631,"Ortensia","Dronsfield","Female",33,"14/09/1966",55,"Computer Systems Analyst I","Health","Affluent Customer","N","No",17,"50-59","Ortensia Dronsfield"
651,"Minni","Deegin","Female",76,"24/10/1973",48,"Tax Accountant","Health","Affluent Customer","N","No",13,"40-49","Minni Deegin"
729,"Ammamaria","Standbridge","Female",30,"23/10/1973",48,"Analog Circuit Design manager","Health","Affluent Customer","N","No",11,"40-49","Ammamaria Standbridge"
899,"Teodora","Lawling","Female",42,"05/08/1963",58,"Business Systems Development Analyst","Health","Affluent Customer","N","Yes",12,"50-59","Teodora Lawling"
1166,"Fannie","Devil","Female",40,"05/12/1972",49,"Quality Control Specialist","Health","Affluent Customer","N","No",8,"40-49","Fannie Devil"
1177,"Bobbette","Pozzi","Female",47,"31/08/1953",68,"Food Chemist","Health","Affluent Customer","N","Yes",6,"60-69","Bobbette Pozzi"
1203,"Claresta","Carnier","Female",38,"06/05/1988",33,"Technical Writer","Health","Affluent Customer","N","No",22,"30-39","Claresta Carnier"
1231,"Aloisia","Shawel","Female",94,"28/07/1973",48,"Social Worker","Health","Affluent Customer","N","No",18,"40-49","Aloisia Shawel"
1241,"Lolly","Junkison","Female",23,"22/03/1986",36,"Pharmacist","Health","Affluent Customer","N","Yes",11,"30-39","Lolly Junkison"
1278,"Betsy","Schruurs","Female",14,"15/11/1998",23,"Pharmacist","Health","Affluent Customer","N","No",2,"20-29","Betsy Schruurs"
1312,"Magda","Baugh","Female",96,"16/07/1994",27,"Food Chemist","Health","Affluent Customer","N","No",8,"20-29","Magda Baugh"
1533,"Sonia","Rous","Female",59,"02/07/1977",44,"Social Worker","Health","Affluent Customer","N","Yes",8,"40-49","Sonia Rous"
1661,"Meggy","Delgadillo","Female",21,"02/06/1979",42,"Administrative Assistant IV","Health","Affluent Customer","N","No",10,"40-49","Meggy Delgadillo"
1677,"Petrina","Pollins","Female",56,"28/05/1958",63,"Editor","Health","Affluent Customer","N","Yes",16,"60-69","Petrina Pollins"
1812,"Daffi","Sewley","Female",20,"11/07/1959",62,"Clinical Specialist","Health","Affluent Customer","N","No",14,"60-69","Daffi Sewley"
1929,"Elka","Crossgrove","Female",79,"12/10/1986",35,"Food Chemist","Health","Affluent Customer","N","No",20,"30-39","Elka Crossgrove"
1975,"Tommie","Midden","Female",39,"19/10/1965",56,"Product Engineer","Health","Affluent Customer","N","No",4,"50-59","Tommie Midden"
2009,"Neilla","Castrillo","Female",19,"16/03/1960",62,"Staff Accountant IV","Health","Affluent Customer","N","Yes",19,"60-69","Neilla Castrillo"
2013,"Marge","Girault","Female",99,"10/08/1995",26,"Registered Nurse","Health","Affluent Customer","N","Yes",19,"20-29","Marge Girault"
2015,"Charyl","Sibson","Female",6,"19/02/1974",48,"Health Coach IV","Health","Affluent Customer","N","No",7,"40-49","Charyl Sibson"
2082,"Sybyl","Beekman","Female",38,"07/12/1979",42,"Legal Assistant","Health","Affluent Customer","N","Yes",19,"40-49","Sybyl Beekman"
2218,"Madelena","Blincoe","Female",94,"27/05/1992",29,"Senior Sales Associate","Health","Affluent Customer","N","No",4,"20-29","Madelena Blincoe"
2225,"Christina","Easum","Female",45,"02/04/1988",34,"Occupational Therapist","Health","Affluent Customer","N","No",19,"30-39","Christina Easum"
2235,"Maxine","Cauldwell","Female",75,"02/10/1979",42,"Social Worker","Health","Affluent Customer","N","No",16,"40-49","Maxine Cauldwell"
2254,"Ann","Beek","Female",36,"21/10/1955",66,"Programmer Analyst II","Health","Affluent Customer","N","No",18,"60-69","Ann Beek"
2264,"Tony","Shirley","Female",18,"17/07/1972",49,"Occupational Therapist","Health","Affluent Customer","N","No",9,"40-49","Tony Shirley"
2289,"Kissie","Steanson","Female",97,"25/09/1980",41,"Research Nurse","Health","Affluent Customer","N","Yes",13,"40-49","Kissie Steanson"
2379,"Trixie","Piscopiello","Female",85,"05/05/1981",40,"Occupational Therapist","Health","Affluent Customer","N","Yes",15,"40-49","Trixie Piscopiello"
2421,"Marilee","Garbott","Female",54,"16/08/1954",67,"Research Nurse","Health","Affluent Customer","N","Yes",13,"60-69","Marilee Garbott"
2507,"Alysa","Galilee","Female",77,"25/06/1986",35,"Biostatistician III","Health","Affluent Customer","N","Yes",8,"30-39","Alysa Galilee"
2565,"Joannes","Harbron","Female",62,"17/08/1969",52,"Junior Executive","Health","Affluent Customer","N","Yes",9,"50-59","Joannes Harbron"
2608,"Fenelia","Dockrell","Female",44,"05/11/1975",46,"Budget/Accounting Analyst III","Health","Affluent Customer","N","Yes",6,"40-49","Fenelia Dockrell"
2690,"Sissie","Giordano","Female",17,"06/11/1980",41,"Registered Nurse","Health","Affluent Customer","N","Yes",12,"40-49","Sissie Giordano"
2701,"Ileana","Timms","Female",13,"28/07/1960",61,"Dental Hygienist","Health","Affluent Customer","N","Yes",7,"60-69","Ileana Timms"
2759,"Melodee","Hendrik","Female",16,"14/11/2001",20,"Operator","Health","Affluent Customer","N","Yes",1,"20-29","Melodee Hendrik"
2788,"Melantha","Pickburn","Female",45,"06/08/1968",53,"Social Worker","Health","Affluent Customer","N","No",4,"50-59","Melantha Pickburn"
2872,"Tabbi","Tyght","Female",52,"17/02/1974",48,"Assistant Professor","Health","Affluent Customer","N","Yes",17,"40-49","Tabbi Tyght"
2908,"Tiffy","Feenan","Female",42,"21/09/1955",66,"Social Worker","Health","Affluent Customer","N","Yes",11,"60-69","Tiffy Feenan"
2914,"Jessamine","Brazear","Female",76,"06/11/1982",39,"Health Coach IV","Health","Affluent Customer","N","Yes",11,"30-39","Jessamine Brazear"
2997,"Jo-ann","Carlile","Female",57,"17/05/1973",48,"Computer Systems Analyst II","Health","Affluent Customer","N","No",10,"40-49","Jo-ann Carlile"
3070,"Malissia","Minthorpe","Female",74,"27/07/1998",23,"Account Executive","Health","Affluent Customer","N","Yes",1,"20-29","Malissia Minthorpe"
3360,"Joelie","Sherlaw","Female",77,"23/03/1963",59,"Quality Engineer","Health","Affluent Customer","N","No",5,"50-59","Joelie Sherlaw"
3421,"Ronalda","McGeechan","Female",60,"17/12/1962",59,"Computer Systems Analyst II","Health","Affluent Customer","N","Yes",18,"50-59","Ronalda McGeechan"
3423,"Griselda","Bezants","Female",57,"27/12/1999",22,"Registered Nurse","Health","Affluent Customer","N","No",1,"20-29","Griselda Bezants"
3470,"Catherina","Ricca","Female",56,"01/10/1967",54,"Recruiting Manager","Health","Affluent Customer","N","Yes",6,"50-59","Catherina Ricca"
3482,"Roch","Rilston","Female",71,"18/05/2000",21,"Clinical Specialist","Health","Affluent Customer","N","Yes",2,"20-29","Roch Rilston"
3586,"Abby","Brownstein","Female",79,"05/02/1979",43,"Registered Nurse","Health","Affluent Customer","N","No",10,"40-49","Abby Brownstein"
3588,"Henrie","Beadman","Female",15,"04/06/1961",60,"Web Developer III","Health","Affluent Customer","N","Yes",18,"60-69","Henrie Beadman"
3797,"Kriste","Oldall","Female",76,"18/08/1979",42,"Occupational Therapist","Health","Affluent Customer","N","Yes",4,"40-49","Kriste Oldall"
3810,"Cacilie","Grimoldby","Female",22,"05/09/1974",47,"Food Chemist","Health","Affluent Customer","N","No",5,"40-49","Cacilie Grimoldby"
3868,"Rica","Corrado","Female",60,"19/06/1997",24,"Social Worker","Health","Affluent Customer","N","Yes",4,"20-29","Rica Corrado"
3953,"Allyson","Simak","Female",79,"18/06/1999",22,"Help Desk Operator","Health","Affluent Customer","N","Yes",2,"20-29","Allyson Simak"
28,"Fee","Zellmer","Male",5,"30/09/1973",48,"Senior Quality Engineer","Health","Affluent Customer","N","Yes",21,"40-49","Fee Zellmer"
47,"Matthew","Jeaycock","Male",51,"22/10/1992",29,"Registered Nurse","Health","Affluent Customer","N","No",2,"20-29","Matthew Jeaycock"
142,"Bentley","Fortesquieu","Male",57,"07/08/1967",54,"Quality Engineer","Health","Affluent Customer","N","No",17,"50-59","Bentley Fortesquieu"
159,"Arin","Matskevich","Male",90,"12/05/1987",34,"Research Nurse","Health","Affluent Customer","N","No",13,"30-39","Arin Matskevich"
236,"Tybalt","Gillingwater","Male",79,"30/10/1954",67,"Research Nurse","Health","Affluent Customer","N","No",14,"60-69","Tybalt Gillingwater"
239,"Wells","Pressman","Male",62,"13/12/1992",29,"Registered Nurse","Health","Affluent Customer","N","No",3,"20-29","Wells Pressman"
307,"Ruben","Handlin","Male",55,"18/08/1984",37,"Clinical Specialist","Health","Affluent Customer","N","Yes",12,"30-39","Ruben Handlin"
390,"Royall","Slimings","Male",83,"25/11/1997",24,"Programmer Analyst II","Health","Affluent Customer","N","No",3,"20-29","Royall Slimings"
431,"Gale","Done","Male",8,"26/03/1956",66,"Research Nurse","Health","Affluent Customer","N","Yes",18,"60-69","Gale Done"
503,"Burr","Gerb","Male",87,"19/07/1989",32,"Dental Hygienist","Health","Affluent Customer","N","Yes",10,"30-39","Burr Gerb"
644,"Tomlin","Hastwall","Male",59,"22/12/1999",22,"Administrative Officer","Health","Affluent Customer","N","No",2,"20-29","Tomlin Hastwall"
682,"Ole","Euplate","Male",53,"16/03/1971",51,"Health Coach IV","Health","Affluent Customer","N","Yes",7,"50-59","Ole Euplate"
761,"Vaughan","McCromley","Male",12,"27/11/1977",44,"Media Manager II","Health","Affluent Customer","N","Yes",4,"40-49","Vaughan McCromley"
873,"Worthington","Penwarden","Male",37,"23/12/1959",62,"Occupational Therapist","Health","Affluent Customer","N","Yes",20,"60-69","Worthington Penwarden"
1076,"Siegfried","Trattles","Male",33,"06/06/2000",21,"Pharmacist","Health","Affluent Customer","N","No",2,"20-29","Siegfried Trattles"
1124,"Eben","Threader","Male",36,"03/02/1965",57,"Health Coach III","Health","Affluent Customer","N","Yes",9,"50-59","Eben Threader"
1157,"Saunder","Camerati","Male",69,"03/04/1974",48,"Research Nurse","Health","Affluent Customer","N","Yes",17,"40-49","Saunder Camerati"
1168,"Iosep","Shaddick","Male",44,"16/02/1965",57,"Pharmacist","Health","Affluent Customer","N","No",18,"50-59","Iosep Shaddick"
1276,"Farrel","Waiting","Male",24,"07/06/1964",57,"Dental Hygienist","Health","Affluent Customer","N","No",4,"50-59","Farrel Waiting"
1306,"Doyle","Oleksinski","Male",13,"12/04/1956",66,"Occupational Therapist","Health","Affluent Customer","N","Yes",13,"60-69","Doyle Oleksinski"
1326,"Goddard","Tinn","Male",15,"23/02/1966",56,"Biostatistician III","Health","Affluent Customer","N","Yes",5,"50-59","Goddard Tinn"
1508,"Orv","Milland","Male",80,"28/08/1986",35,"Clinical Specialist","Health","Affluent Customer","N","Yes",11,"30-39","Orv Milland"
1544,"Keane","Moneypenny","Male",75,"22/08/1963",58,"Dental Hygienist","Health","Affluent Customer","N","Yes",11,"50-59","Keane Moneypenny"
1690,"Torey","Kensall","Male",6,"19/12/1988",33,"Food Chemist","Health","Affluent Customer","N","Yes",16,"30-39","Torey Kensall"
1693,"Ring","Birchall","Male",79,"06/11/1965",56,"Accountant I","Health","Affluent Customer","N","No",4,"50-59","Ring Birchall"
1709,"Osgood","Seeborne","Male",36,"30/09/1974",47,"Food Chemist","Health","Affluent Customer","N","No",6,"40-49","Osgood Seeborne"
1782,"Ewen","Emes","Male",47,"22/12/1966",55,"Pharmacist","Health","Affluent Customer","N","Yes",9,"50-59","Ewen Emes"
1790,"Vite","Molyneux","Male",90,"25/09/1993",28,"Budget/Accounting Analyst IV","Health","Affluent Customer","N","No",1,"20-29","Vite Molyneux"
1878,"Pen","Hedgecock","Male",6,"06/11/1954",67,"Account Coordinator","Health","Affluent Customer","N","No",10,"60-69","Pen Hedgecock"
1931,"Boris","Syres","Male",85,"06/11/1973",48,"Senior Developer","Health","Affluent Customer","N","No",6,"40-49","Boris Syres"
1956,"Omero","Murra","Male",36,"08/07/1994",27,"Human Resources Assistant I","Health","Affluent Customer","N","Yes",3,"20-29","Omero Murra"
1987,"Jacobo","Rosenblum","Male",56,"08/06/1956",65,"Research Associate","Health","Affluent Customer","N","No",8,"60-69","Jacobo Rosenblum"
2063,"Benny","Crudge","Male",55,"17/06/1963",58,"Clinical Specialist","Health","Affluent Customer","N","No",16,"50-59","Benny Crudge"
2117,"Llywellyn","Christall","Male",76,"14/06/1995",26,"Computer Systems Analyst I","Health","Affluent Customer","N","No",3,"20-29","Llywellyn Christall"
2172,"Emmery","Angrock","Male",6,"05/01/1979",43,"Information Systems Manager","Health","Affluent Customer","N","Yes",13,"40-49","Emmery Angrock"
2209,"Rriocard","Gavan","Male",4,"04/08/1993",28,"Registered Nurse","Health","Affluent Customer","N","Yes",3,"20-29","Rriocard Gavan"
2255,"Iorgo","Krol","Male",92,"11/07/1992",29,"Dental Hygienist","Health","Affluent Customer","N","Yes",5,"20-29","Iorgo Krol"
2278,"Gerri","Heliet","Male",11,"25/09/1977",44,"Product Engineer","Health","Affluent Customer","N","Yes",8,"40-49","Gerri Heliet"
2334,"Zebulen","Hefford","Male",30,"16/03/1996",26,"Food Chemist","Health","Affluent Customer","N","No",5,"20-29","Zebulen Hefford"
2336,"Karney","Labrone","Male",59,"19/01/1978",44,"Dental Hygienist","Health","Affluent Customer","N","No",17,"40-49","Karney Labrone"
2353,"Lyn","Luquet","Male",93,"27/12/1978",43,"Health Coach IV","Health","Affluent Customer","N","Yes",12,"40-49","Lyn Luquet"
2372,"Jim","Shoppee","Male",14,"10/09/1977",44,"Clinical Specialist","Health","Affluent Customer","N","No",10,"40-49","Jim Shoppee"
2416,"Eberhard","Shalcras","Male",19,"29/12/1959",62,"Office Assistant I","Health","Affluent Customer","N","No",16,"60-69","Eberhard Shalcras"
2442,"Odie","Enrrico","Male",8,"13/10/1957",64,"Social Worker","Health","Affluent Customer","N","Yes",17,"60-69","Odie Enrrico"
2503,"Devlin","Laneham","Male",80,"16/07/1967",54,"Budget/Accounting Analyst I","Health","Affluent Customer","N","Yes",10,"50-59","Devlin Laneham"
2533,"Harper","Ioannidis","Male",11,"26/07/1993",28,"Speech Pathologist","Health","Affluent Customer","N","Yes",5,"20-29","Harper Ioannidis"
