CustomerKey,Customer ID,Customer,City,State-Province,Country-Region,Postal Code
27013,"AW00027013","Alisha Yuan","Burbank","California","United States","91502"
27190,"AW00027190","Shelby Reed","Burbank","California","United States","91502"
27210,"AW00027210","Hunter Flores","Burbank","California","United States","91502"
27260,"AW00027260","Candice Ma","Burbank","California","United States","91502"
27280,"AW00027280","Naomi Gutierrez","Burbank","California","United States","91502"
27381,"AW00027381","Miguel Sanz","Burbank","California","United States","91502"
27385,"AW00027385","Jonathon Ramos","Burbank","California","United States","91502"
27459,"AW00027459","Kevin Kumar","Burbank","California","United States","91502"
27564,"AW00027564","Kevin Lal","Burbank","California","United States","91502"
27575,"AW00027575","Emma Wilson","Burbank","California","United States","91502"
27601,"AW00027601","Sydney Rogers","Burbank","California","United States","91502"
27662,"AW00027662","Bianca Zheng","Burbank","California","United States","91502"
27749,"AW00027749","Alexis Brown","Burbank","California","United States","91502"
28029,"AW00028029","Seth Price","Burbank","California","United States","91502"
28131,"AW00028131","Todd Zhu","Burbank","California","United States","91502"
28145,"AW00028145","Brandon Jones","Burbank","California","United States","91502"
28172,"AW00028172","Charles Moore","Burbank","California","United States","91502"
28183,"AW00028183","Nicole Howard","Burbank","California","United States","91502"
28185,"AW00028185","Eric Alexander","Burbank","California","United States","91502"
28331,"AW00028331","Colleen Beck","Burbank","California","United States","91502"
28585,"AW00028585","Julian Russell","Burbank","California","United States","91502"
28612,"AW00028612","Gabriel Roberts","Burbank","California","United States","91502"
28676,"AW00028676","Alex Bailey","Burbank","California","United States","91502"
28804,"AW00028804","Wyatt Allen","Burbank","California","United States","91502"
28840,"AW00028840","Valerie Harrison","Burbank","California","United States","91502"
29008,"AW00029008","Andres Luo","Burbank","California","United States","91502"
29018,"AW00029018","Drew Luo","Burbank","California","United States","91502"
29024,"AW00029024","Deanna Blanco","Burbank","California","United States","91502"
29089,"AW00029089","Noah Henderson","Burbank","California","United States","91502"
29105,"AW00029105","Martha Ma","Burbank","California","United States","91502"
29111,"AW00029111","Dale Anand","Burbank","California","United States","91502"
29126,"AW00029126","Chloe Cox","Burbank","California","United States","91502"
11175,"AW00011175","Luis Wang","Beverly Hills","California","United States","90210"
11179,"AW00011179","Molly Rodriguez","Beverly Hills","California","United States","90210"
11190,"AW00011190","Carson Bryant","Beverly Hills","California","United States","90210"
11272,"AW00011272","Lauren Martinez","Beverly Hills","California","United States","90210"
11326,"AW00011326","Rafael Xie","Beverly Hills","California","United States","90210"
11531,"AW00011531","Nina Yuan","Beverly Hills","California","United States","90210"
11635,"AW00011635","Darrell Chande","Beverly Hills","California","United States","90210"
11668,"AW00011668","Jada Collins","Beverly Hills","California","United States","90210"
11672,"AW00011672","Chad Jai","Beverly Hills","California","United States","90210"
11695,"AW00011695","Logan Campbell","Beverly Hills","California","United States","90210"
11805,"AW00011805","Richard Green","Beverly Hills","California","United States","90210"
11809,"AW00011809","Juan Gray","Beverly Hills","California","United States","90210"
11816,"AW00011816","Joe Torres","Beverly Hills","California","United States","90210"
11821,"AW00011821","Austin Johnson","Beverly Hills","California","United States","90210"
11826,"AW00011826","Jessie Alonso","Beverly Hills","California","United States","90210"
11891,"AW00011891","Jamie Liang","Beverly Hills","California","United States","90210"
11956,"AW00011956","Alexandria Sandberg","Beverly Hills","California","United States","90210"
12070,"AW00012070","Luke Ross","Beverly Hills","California","United States","90210"
12071,"AW00012071","Robert Robinson","Beverly Hills","California","United States","90210"
12093,"AW00012093","Levi Chandra","Beverly Hills","California","United States","90210"
12187,"AW00012187","Ruben Subram","Beverly Hills","California","United States","90210"
12410,"AW00012410","Mariah Richardson","Beverly Hills","California","United States","90210"
12756,"AW00012756","Antonio Butler","Beverly Hills","California","United States","90210"
12878,"AW00012878","Gilbert Sun","Beverly Hills","California","United States","90210"
12924,"AW00012924","Devon Chande","Beverly Hills","California","United States","90210"
12966,"AW00012966","Dennis Zhu","Beverly Hills","California","United States","90210"
13170,"AW00013170","Sebastian Reed","Beverly Hills","California","United States","90210"
13236,"AW00013236","Robert Wang","Beverly Hills","California","United States","90210"
13296,"AW00013296","Seth Anderson","Beverly Hills","California","United States","90210"
13326,"AW00013326","Bob Fernandez","Beverly Hills","California","United States","90210"
13373,"AW00013373","Michelle Murphy","Beverly Hills","California","United States","90210"
13415,"AW00013415","Marcus Rogers","Beverly Hills","California","United States","90210"
13435,"AW00013435","Tracy Pal","Beverly Hills","California","United States","90210"
13444,"AW00013444","Abby Lopez","Beverly Hills","California","United States","90210"
13464,"AW00013464","Martha Hu","Beverly Hills","California","United States","90210"
13850,"AW00013850","Anthony Thompson","Beverly Hills","California","United States","90210"
13980,"AW00013980","Margaret Liu","Beverly Hills","California","United States","90210"
14093,"AW00014093","Jillian Arthur","Beverly Hills","California","United States","90210"
14268,"AW00014268","Isabella Roberts","Beverly Hills","California","United States","90210"
14269,"AW00014269","Tony She","Beverly Hills","California","United States","90210"
14431,"AW00014431","Kayla Moore","Beverly Hills","California","United States","90210"
14462,"AW00014462","Beth Sanz","Beverly Hills","California","United States","90210"
14501,"AW00014501","Ruben Prasad","Beverly Hills","California","United States","90210"
14505,"AW00014505","Alex Edwards","Beverly Hills","California","United States","90210"
14612,"AW00014612","Ernest Zhang","Beverly Hills","California","United States","90210"
14652,"AW00014652","Russell Luo","Beverly Hills","California","United States","90210"
14752,"AW00014752","Seth Turner","Beverly Hills","California","United States","90210"
14762,"AW00014762","Adriana Perez","Beverly Hills","California","United States","90210"
15016,"AW00015016","Daniel Clark","Beverly Hills","California","United States","90210"
15295,"AW00015295","Louis Shan","Beverly Hills","California","United States","90210"
15368,"AW00015368","Brandi Martin","Beverly Hills","California","United States","90210"
15414,"AW00015414","Isaac Richardson","Beverly Hills","California","United States","90210"
15424,"AW00015424","Rebecca Hill","Beverly Hills","California","United States","90210"
15474,"AW00015474","Cameron Lal","Beverly Hills","California","United States","90210"
15736,"AW00015736","Sheena Raje","Beverly Hills","California","United States","90210"
15970,"AW00015970","Samuel Thompson","Beverly Hills","California","United States","90210"
15982,"AW00015982","Jose Evans","Beverly Hills","California","United States","90210"
16122,"AW00016122","Jason Phillips","Beverly Hills","California","United States","90210"
16130,"AW00016130","Mike Seamans","Beverly Hills","California","United States","90210"
16238,"AW00016238","Ann Arun","Beverly Hills","California","United States","90210"
16673,"AW00016673","Curtis Guo","Beverly Hills","California","United States","90210"
16766,"AW00016766","Summer Arun","Beverly Hills","California","United States","90210"
16860,"AW00016860","Haley Rogers","Beverly Hills","California","United States","90210"
16917,"AW00016917","Brett Subram","Beverly Hills","California","United States","90210"
16982,"AW00016982","Jillian Lopez","Beverly Hills","California","United States","90210"
17004,"AW00017004","Krista Torres","Beverly Hills","California","United States","90210"
17178,"AW00017178","Trisha Liang","Beverly Hills","California","United States","90210"
17417,"AW00017417","Lee Munoz","Beverly Hills","California","United States","90210"
17446,"AW00017446","Pamela Rana","Beverly Hills","California","United States","90210"
17532,"AW00017532","Nathan Patterson","Beverly Hills","California","United States","90210"
17576,"AW00017576","Albert Vazquez","Beverly Hills","California","United States","90210"
17609,"AW00017609","Charles Davis","Beverly Hills","California","United States","90210"
17674,"AW00017674","Kevin Wang","Beverly Hills","California","United States","90210"
17869,"AW00017869","Henry Mehta","Beverly Hills","California","United States","90210"
18066,"AW00018066","Steve He","Beverly Hills","California","United States","90210"
18095,"AW00018095","Thomas Campbell","Beverly Hills","California","United States","90210"
18096,"AW00018096","Ariana Kelly","Beverly Hills","California","United States","90210"
