CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Address Line 1,Customer Type,CountryRegion
10304,"Jenkins, Sydney",1955-08-14 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","Torrance","California","7521 Mount Aire Parkway","Person","United States"
10425,"Alexander, Emily",1956-09-04 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","El Cajon","California","9170 Plymouth Dr.","Person","United States"
10426,"Hall, Carlos",1956-06-27 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","National City","California","8306 Sun Tree Lane","Person","United States"
10427,"Raje, Jon",1956-10-06 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Colma","California","7053 Santa Maria Ct.","Person","United States"
11222,"Kumar, Benjamin",1957-10-18 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Colma","California","3494 Radar Blvd","Person","United States"
11227,"Sanders, Morgan",1956-10-24 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","Grossmont","California","9590 Galloway Dr","Person","United States"
11228,"Cai, Barbara",1956-05-21 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","Burbank","California","7521 Partridge Dr.","Person","United States"
11230,"Perry, Wyatt",1956-08-08 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Burbank","California","2360 St. George Court","Person","United States"
12040,"Scott, Wyatt",1955-07-03 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Colma","California","9707 Coldwater Drive","Person","United States"
12041,"Morgan, Seth",1955-03-15 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Palo Alto","California","6942 Olivera Road","Person","United States"
12134,"White, Alexis",1957-12-11 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","Long Beach","California","8523 Rose Drive","Person","United States"
12140,"Yang, Christian",1956-06-16 00:00:00.000,"S","M",60000,2,0,"High School","Professional","North America","Chula Vista","California","8435 Kenmore","Person","United States"
12453,"Watson, Eduardo",1957-04-23 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","San Diego","California","8932 Sandalwood Dr.","Person","United States"
13392,"Washington, Marissa",1956-03-27 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","Spring Valley","California","2121 Sahara Drive","Person","United States"
14149,"Simmons, Ryan",1957-10-06 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Chula Vista","California","2680 Claudia Drive","Person","United States"
14153,"Sanders, Maria",1956-08-19 00:00:00.000,"S","F",60000,2,0,"High School","Professional","North America","La Jolla","California","9657 Santa Maria","Person","United States"
14198,"Perry, Kyle",1954-03-08 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Woodland Hills","California","2876 Morgan Territory Road","Person","United States"
15049,"Oliver, Brad",1956-01-01 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Concord","California","3426 Fernwood Drive","Person","United States"
15094,"Washington, Nicole",1955-08-10 00:00:00.000,"S","F",60000,2,0,"High School","Professional","North America","El Cajon","California","3410 Hemlock Ave.","Person","United States"
15095,"Butler, Sarah",1955-06-11 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","Oakland","California","7292 Preakness Court","Person","United States"
15676,"King, Natalie",1957-03-24 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","San Carlos","California","5146 California Street","Person","United States"
15677,"Jenkins, Emily",1957-07-19 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","Lemon Grove","California","494 Crown Court","Person","United States"
15682,"Jackson, Zachary",1956-04-03 00:00:00.000,"S","M",60000,2,0,"High School","Professional","North America","Long Beach","California","7815 Driftwood Drive","Person","United States"
15711,"Green, Jan",1955-11-25 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","San Gabriel","California","2574 Red Leaf","Person","United States"
15712,"Bryant, Mya",1955-07-25 00:00:00.000,"S","F",60000,2,0,"High School","Professional","North America","Burbank","California","9351 Via Media","Person","United States"
16612,"Edwards, Jack",1956-12-03 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","El Cajon","California","6177 Golf Club Road","Person","United States"
16613,"Hill, Lucas",1956-11-25 00:00:00.000,"M","M",60000,2,0,"High School","Professional","North America","Berkeley","California","8521 C Mt. Hood Circle","Person","United States"
17222,"Rodriguez, Isabella",1957-11-13 00:00:00.000,"M","F",60000,2,0,"High School","Professional","North America","San Gabriel","California","6314 Mota Dr.","Person","United States"
17224,"Davis, Jessica",1957-07-07 00:00:00.000,"S","F",60000,2,0,"High School","Professional","North America","Downey","California","624 Peabody Road","Person","United States"
17272,"Gonzalez, Sean",1955-06-04 00:00:00.000,"S","M",60000,2,0,"High School","Professional","North America","Beverly Hills","California","5627 Imperial Dr.","Person","United States"
637,"Cox, Kimberly",1972-12-22 00:00:00.000,"S","F",60000,1,0,"Graduate Degree","Professional","North America","Daly City","California","752 Shuey Ave","Person","United States"
649,"Scott, Kevin",1969-04-16 00:00:00.000,"S","M",60000,1,0,"Graduate Degree","Professional","North America","Chula Vista","California","4414 Kendree St.","Person","United States"
650,"White, Ian",1969-01-26 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Newport Beach","California","6289 Duck Horn Court","Person","United States"
651,"Hayes, Caleb",1969-07-26 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Glendale","California","3824 White Dr","Person","United States"
655,"Sanchez, Ariana",1971-09-19 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Bellflower","California","5278 Mill Road","Person","United States"
659,"Mitchell, Robert",1969-02-07 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Oakland","California","9350 Mt. Hood Circle","Person","United States"
1901,"Ward, Carlos",1970-06-05 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Palo Alto","California","1372 Quartermaster","Person","United States"
1910,"Shan, Kelsey",1971-05-25 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Berkeley","California","5291 Juliet Court","Person","United States"
1911,"Brown, Robert",1971-02-05 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Berkeley","California","2497 Hazel Drive","Person","United States"
1912,"Rogers, Sebastian",1969-10-26 00:00:00.000,"S","M",60000,1,0,"Graduate Degree","Professional","North America","Burlingame","California","9979 Sundance Dr.","Person","United States"
2875,"Bryant, Alyssa",1969-11-26 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Grossmont","California","8031 Danesta Dr.","Person","United States"
2876,"Williams, Samantha",1969-11-20 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","El Cajon","California","1232 Nephi Court","Person","United States"
2877,"Murphy, Sebastian",1969-08-11 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Chula Vista","California","7754 Camino Peral","Person","United States"
3572,"Richardson, Rachel",1971-04-27 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Bellflower","California","3462 Briarcliff Ct.","Person","United States"
4302,"Guo, Amy",1972-02-19 00:00:00.000,"S","F",60000,1,0,"Graduate Degree","Professional","North America","Colma","California","6538 Camelback Road","Person","United States"
4470,"Williams, Fernando",1970-10-28 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Santa Cruz","California","7172 Parkway Drive","Person","United States"
4471,"Lopez, Hailey",1970-02-21 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Lemon Grove","California","6345 Dartmouth Way","Person","United States"
4477,"Powell, Alyssa",1969-11-01 00:00:00.000,"S","F",60000,1,0,"Graduate Degree","Professional","North America","Long Beach","California","8597 Sandra","Person","United States"
4478,"Adams, Jose",1969-08-11 00:00:00.000,"S","M",60000,1,0,"Graduate Degree","Professional","North America","Colma","California","8735 Golf Club Rd.","Person","United States"
4486,"Wright, Jordan",1969-11-19 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Imperial Beach","California","8308 Roskelley Drive","Person","United States"
4488,"Ramirez, Jesse",1969-09-09 00:00:00.000,"S","M",60000,1,0,"Graduate Degree","Professional","North America","Spring Valley","California","9746 Gumwood Dr.","Person","United States"
5071,"Phillips, Sierra",1969-12-22 00:00:00.000,"S","F",60000,1,0,"Graduate Degree","Professional","North America","National City","California","9075 Ingersoll Terrace","Person","United States"
5776,"Russell, Sarah",1972-09-17 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Colma","California","4555 Eastgate Ave.","Person","United States"
5954,"Ward, Paige",1970-10-04 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","El Cajon","California","6673 Eola","Person","United States"
5963,"Coleman, Zachary",1969-08-25 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Fremont","California","4263 San Ysidro Court","Person","United States"
5964,"Hughes, Faith",1969-01-27 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Mill Valley","California","8017 Roanoke Drive","Person","United States"
6563,"Sharma, Zachary",1972-11-25 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Concord","California","5845 Oil Road","Person","United States"
6578,"Lee, Justin",1969-06-01 00:00:00.000,"S","M",60000,1,0,"Graduate Degree","Professional","North America","Glendale","California","5714 Damascus Loop","Person","United States"
6579,"Thompson, Megan",1969-11-22 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Redwood City","California","9738 Hamilton Drive","Person","United States"
7556,"Pulipalyam, Muniraju",1970-10-17 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Torrance","California","4606 Charming Court","Person","United States"
7563,"Wright, Mary",1969-06-16 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Novato","California","5745 St. Paul Way","Person","United States"
7564,"Sanchez, Evan",1969-06-08 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Palo Alto","California","2950 Polaris Dr.","Person","United States"
8110,"Brooks, Jade",1972-07-03 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Colma","California","5585 Antone Court","Person","United States"
8118,"Coleman, Kaitlyn",1969-11-26 00:00:00.000,"S","F",60000,1,0,"Graduate Degree","Professional","North America","Burbank","California","6509 California Street","Person","United States"
8125,"Bailey, Cody",1969-10-09 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Palo Alto","California","99 Marti Marie Dr.","Person","United States"
8982,"Russell, Kelly",1972-03-18 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Downey","California","319 Revision Dr","Person","United States"
9648,"Bailey, Jared",1972-01-15 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Concord","California","4330 Reliz Valley Road","Person","United States"
9662,"Diaz, Taylor",1969-10-07 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Burbank","California","9277 Country View Lane","Person","United States"
11236,"Peterson, Sebastian",1972-09-11 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Coronado","California","5342 Pacheco St.","Person","United States"
12146,"Xie, Nichole",1972-09-24 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Concord","California","9166 Panoramic Ave.","Person","United States"
12166,"Mitchell, Natalie",1969-04-04 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","Woodland Hills","California","237 Rock Oak Road","Person","United States"
12844,"Patterson, Marcus",1970-09-20 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","Los Angeles","California","6660 Acardia Pl.","Person","United States"
12853,"Torres, Desiree",1971-04-20 00:00:00.000,"S","F",60000,1,0,"Graduate Degree","Professional","North America","Berkeley","California","4321 West I St","Person","United States"
12855,"Torres, Megan",1969-06-14 00:00:00.000,"M","F",60000,1,0,"Graduate Degree","Professional","North America","National City","California","9693 Mellowood Street","Person","United States"
12856,"Watson, Carlos",1969-02-08 00:00:00.000,"M","M",60000,1,0,"Graduate Degree","Professional","North America","El Cajon","California","1532 Marlene Dr.","Person","United States"
