CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
20849,269,"AW00020849","NULL","Faith","NULL","Washington",0,1981-01-20 00:00:00.000,"S","NULL","F","faith12@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5626 Mt. View Drive","NULL","1 (11) 500 555-0114",2013-10-03 00:00:00.000,"2-5 Miles"
21028,235,"AW00021028","NULL","Joe","NULL","Suri",0,1981-10-19 00:00:00.000,"S","NULL","M","joe4@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5615 Detroit Ave.","NULL","1 (11) 500 555-0180",2013-09-18 00:00:00.000,"2-5 Miles"
22400,38,"AW00022400","NULL","Ruben","NULL","Martin",0,1985-11-16 00:00:00.000,"M","NULL","M","ruben23@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4070 Lacorso Drive","NULL","1 (11) 500 555-0112",2012-04-30 00:00:00.000,"0-1 Miles"
22402,26,"AW00022402","NULL","Clarence","NULL","Xie",0,1986-03-10 00:00:00.000,"M","NULL","M","clarence18@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5749 Esperanza","NULL","1 (11) 500 555-0132",2012-05-10 00:00:00.000,"2-5 Miles"
22434,247,"AW00022434","NULL","Billy","NULL","Schmidt",0,1976-02-29 00:00:00.000,"S","NULL","M","billy20@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"6797 Almondtree Circle","NULL","1 (11) 500 555-0143",2013-10-18 00:00:00.000,"0-1 Miles"
22438,215,"AW00022438","NULL","Casey","NULL","Jiménez",0,1974-12-08 00:00:00.000,"S","NULL","M","casey29@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2, rue de la Cavalerie","NULL","1 (11) 500 555-0194",2013-06-05 00:00:00.000,"2-5 Miles"
22571,9,"AW00022571","NULL","Armando","NULL","Vazquez",0,1985-08-09 00:00:00.000,"M","NULL","M","armando15@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4628 Mountain View Place","NULL","1 (11) 500 555-0113",2012-05-07 00:00:00.000,"2-5 Miles"
22572,19,"AW00022572","NULL","Karen","NULL","Cai",0,1986-05-03 00:00:00.000,"M","NULL","F","karen30@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"748 Whitehall Drive","NULL","1 (11) 500 555-0114",2012-05-25 00:00:00.000,"2-5 Miles"
22573,4,"AW00022573","NULL","Lance","NULL","Sanz",0,1985-09-23 00:00:00.000,"S","NULL","M","lance20@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"8327 Roundhouse Place","NULL","1 (11) 500 555-0136",2012-05-22 00:00:00.000,"0-1 Miles"
23994,36,"AW00023994","NULL","Raymond","NULL","Subram",0,1986-04-08 00:00:00.000,"M","NULL","M","raymond15@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"9052 Montgomery Avenue","NULL","1 (11) 500 555-0194",2012-09-25 00:00:00.000,"0-1 Miles"
23998,29,"AW00023998","NULL","Arturo","NULL","Raji",0,1983-11-23 00:00:00.000,"M","NULL","M","arturo45@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"5855 W. Cypress Road","NULL","1 (11) 500 555-0192",2012-09-04 00:00:00.000,"2-5 Miles"
23999,37,"AW00023999","NULL","Gilbert","NULL","Li",0,1984-02-21 00:00:00.000,"M","NULL","M","gilbert2@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"3689 Sun Tree Lane","NULL","1 (11) 500 555-0190",2012-09-27 00:00:00.000,"2-5 Miles"
24028,209,"AW00024028","NULL","Adam","NULL","Hayes",0,1981-12-03 00:00:00.000,"S","NULL","M","adam19@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"376, rue de Terre Neuve","NULL","1 (11) 500 555-0119",2013-12-23 00:00:00.000,"2-5 Miles"
24029,209,"AW00024029","NULL","Haley","NULL","Howard",0,1975-12-04 00:00:00.000,"S","NULL","F","haley12@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"75, quai de Grenelle","NULL","1 (11) 500 555-0115",2013-12-01 00:00:00.000,"2-5 Miles"
24031,266,"AW00024031","NULL","Tammy","NULL","Suri",0,1975-10-23 00:00:00.000,"M","NULL","F","tammy1@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4601 San Ramon Road","NULL","1 (11) 500 555-0113",2013-06-02 00:00:00.000,"1-2 Miles"
24036,174,"AW00024036","NULL","Jay","NULL","Vazquez",0,1980-12-23 00:00:00.000,"S","NULL","M","jay44@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Hüttenstr 6114","NULL","1 (11) 500 555-0169",2013-09-20 00:00:00.000,"2-5 Miles"
24037,209,"AW00024037","NULL","Ramon","NULL","Guo",0,1980-10-13 00:00:00.000,"S","NULL","M","ramon15@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"1020, quai de Grenelle","NULL","1 (11) 500 555-0169",2013-12-27 00:00:00.000,"2-5 Miles"
24161,4,"AW00024161","NULL","Luke","NULL","Kumar",0,1985-08-03 00:00:00.000,"M","NULL","M","luke17@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4882 Darlene Drive","NULL","1 (11) 500 555-0117",2012-10-22 00:00:00.000,"2-5 Miles"
25555,9,"AW00025555","NULL","Trisha","NULL","Lu",0,1985-08-12 00:00:00.000,"M","NULL","F","trisha6@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"3920 Valley Run","NULL","1 (11) 500 555-0147",2011-02-16 00:00:00.000,"0-1 Miles"
25558,4,"AW00025558","NULL","Zachary","NULL","Wilson",0,1985-09-12 00:00:00.000,"S","NULL","M","zachary36@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"9775 Redrock Drive","NULL","1 (11) 500 555-0157",2011-03-03 00:00:00.000,"1-2 Miles"
25591,178,"AW00025591","NULL","Preston","NULL","Ray",0,1975-10-20 00:00:00.000,"S","NULL","M","preston10@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"Wertheimer Straße 822","NULL","1 (11) 500 555-0181",2013-12-25 00:00:00.000,"2-5 Miles"
25705,30,"AW00025705","NULL","Levi","NULL","Prasad",0,1984-12-23 00:00:00.000,"S","NULL","M","levi8@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"710 Longbrook Way","NULL","1 (11) 500 555-0171",2011-06-27 00:00:00.000,"2-5 Miles"
25708,23,"AW00025708","NULL","Misty","NULL","Sharma",0,1984-01-06 00:00:00.000,"S","NULL","F","misty11@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"4764 Gatter Court","NULL","1 (11) 500 555-0185",2011-06-23 00:00:00.000,"0-1 Miles"
25745,132,"AW00025745","NULL","Mayra","NULL","Arun",0,1974-12-08 00:00:00.000,"S","NULL","F","mayra6@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Kampstr 590","NULL","1 (11) 500 555-0179",2013-07-28 00:00:00.000,"2-5 Miles"
26945,220,"AW00026945","NULL","Katelyn","NULL","Hill",0,1976-01-10 00:00:00.000,"S","NULL","F","katelyn36@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"33, allée des Princes","NULL","1 (11) 500 555-0160",2013-05-30 00:00:00.000,"0-1 Miles"
26949,252,"AW00026949","NULL","Lindsey","NULL","Chander",0,1975-08-25 00:00:00.000,"S","NULL","F","lindsey17@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"5407 Oakgrove","NULL","1 (11) 500 555-0127",2013-07-26 00:00:00.000,"2-5 Miles"
27860,5,"AW00027860","NULL","Hector","NULL","Martin",0,1985-12-19 00:00:00.000,"M","NULL","M","hector20@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"7640 First Ave.","NULL","1 (11) 500 555-0115",2013-12-21 00:00:00.000,"2-5 Miles"
27907,237,"AW00027907","NULL","Michael","NULL","Taylor",0,1981-04-13 00:00:00.000,"S","NULL","M","michael41@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"Rt. 470 Box A","NULL","1 (11) 500 555-0113",2013-10-24 00:00:00.000,"2-5 Miles"
27909,245,"AW00027909","NULL","Mayra","NULL","Randall",0,1981-11-09 00:00:00.000,"S","NULL","F","mayra11@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"8079 Precipice Drive","NULL","1 (11) 500 555-0119",2013-10-10 00:00:00.000,"2-5 Miles"
28480,6,"AW00028480","NULL","Arthur","NULL","Vazquez",0,1986-02-25 00:00:00.000,"S","NULL","M","arthur39@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"4304 Hieber Drive","NULL","1 (11) 500 555-0110",2013-05-13 00:00:00.000,"1-2 Miles"
28511,238,"AW00028511","NULL","Chase","NULL","Rivera",0,1981-03-13 00:00:00.000,"S","NULL","M","chase17@adventure-works.com",20000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"2696 Estudillo St.","NULL","1 (11) 500 555-0164",2013-12-21 00:00:00.000,"2-5 Miles"
29454,21,"AW00029454","NULL","Victoria","NULL","Bradley",0,1983-07-24 00:00:00.000,"M","NULL","F","victoria31@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"1227 Wesley Court","NULL","1 (11) 500 555-0125",2013-09-14 00:00:00.000,"2-5 Miles"
29456,5,"AW00029456","NULL","Lindsay","NULL","She",0,1983-12-25 00:00:00.000,"S","NULL","F","lindsay0@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",1,1,"8241 Seawind Dr.","NULL","1 (11) 500 555-0142",2013-09-08 00:00:00.000,"2-5 Miles"
29457,33,"AW00029457","NULL","Cynthia","NULL","Kapoor",0,1984-01-25 00:00:00.000,"S","NULL","F","cynthia5@adventure-works.com",10000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier",0,1,"7045 Creekside Drive","NULL","1 (11) 500 555-0180",2013-09-12 00:00:00.000,"2-5 Miles"
11021,536,"AW00011021","NULL","Destiny","NULL","Wilson",0,1984-03-02 00:00:00.000,"S","NULL","F","destiny7@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"8148 W. Lake Dr.","NULL","622-555-0158",2013-01-23 00:00:00.000,"1-2 Miles"
11156,334,"AW00011156","NULL","Maria","NULL","Roberts",0,1981-08-06 00:00:00.000,"S","NULL","F","maria47@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9452 Mariposa Ct.","NULL","158-555-0199",2013-01-08 00:00:00.000,"1-2 Miles"
11161,311,"AW00011161","NULL","Emily","NULL","Wood",0,1979-10-20 00:00:00.000,"S","NULL","F","emily27@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"1562 Black Walnut","NULL","184-555-0114",2013-06-01 00:00:00.000,"1-2 Miles"
11162,331,"AW00011162","NULL","Chase","NULL","Cox",0,1979-09-02 00:00:00.000,"S","NULL","M","chase10@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"P.O. Box 8070","NULL","764-555-0116",2013-02-18 00:00:00.000,"5-10 Miles"
11163,372,"AW00011163","NULL","Gabriel","NULL","Wang",0,1980-06-18 00:00:00.000,"M","NULL","M","gabriel21@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"8002 Crane Court","NULL","617-555-0150",2013-05-01 00:00:00.000,"5-10 Miles"
11164,374,"AW00011164","NULL","Devin","NULL","Brooks",0,1979-11-02 00:00:00.000,"S","NULL","M","devin63@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"4231 Highland Dr.","NULL","502-555-0138",2013-04-27 00:00:00.000,"1-2 Miles"
11165,348,"AW00011165","NULL","Jocelyn","NULL","Alexander",0,1979-01-15 00:00:00.000,"M","NULL","F","jocelyn18@adventure-works.com",60000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"3376 Bank Way","NULL","354-555-0134",2013-05-25 00:00:00.000,"1-2 Miles"
11724,65,"AW00011724","NULL","Jason","NULL","Carter",0,1972-10-12 00:00:00.000,"S","NULL","M","jason39@adventure-works.com",70000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"4848 Azalea Ave.","NULL","234-555-0170",2013-02-05 00:00:00.000,"2-5 Miles"
11870,612,"AW00011870","NULL","Jillian","NULL","Garcia",0,1978-07-10 00:00:00.000,"S","NULL","F","jillian15@adventure-works.com",70000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"6375 Freda Drive","NULL","386-555-0159",2013-07-20 00:00:00.000,"0-1 Miles"
11923,343,"AW00011923","NULL","Sarah","NULL","Bryant",0,1985-04-21 00:00:00.000,"M","NULL","F","sarah42@adventure-works.com",60000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9855 Norse Ct.","NULL","197-555-0118",2013-02-12 00:00:00.000,"1-2 Miles"
11925,609,"AW00011925","NULL","Ashlee","NULL","Jai",0,1984-05-05 00:00:00.000,"S","NULL","F","ashlee18@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"6468 Gatewood Court","NULL","547-555-0176",2011-10-09 00:00:00.000,"5-10 Miles"
11926,546,"AW00011926","NULL","Eduardo","NULL","Foster",0,1983-09-15 00:00:00.000,"S","NULL","M","eduardo60@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"609 Power Ave.","NULL","522-555-0169",2013-05-04 00:00:00.000,"5-10 Miles"
12040,359,"AW00012040","NULL","Richard","NULL","Torres",0,1982-02-15 00:00:00.000,"M","NULL","M","richard85@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"125 Keller Ridge","NULL","647-555-0134",2013-02-13 00:00:00.000,"5-10 Miles"
12046,358,"AW00012046","NULL","Alexa","NULL","Cook",0,1980-01-15 00:00:00.000,"S","NULL","F","alexa20@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"3005 Banyan Way","NULL","666-555-0153",2013-02-17 00:00:00.000,"1-2 Miles"
12047,383,"AW00012047","NULL","Alexandra","NULL","Davis",0,1979-09-22 00:00:00.000,"S","NULL","F","alexandra68@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"8831 San Gabriel Dr.","NULL","719-555-0185",2013-05-02 00:00:00.000,"1-2 Miles"
13162,311,"AW00013162","NULL","Nina","NULL","Nath",0,1981-10-20 00:00:00.000,"S","NULL","F","nina18@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"4101 Buckthorn Court","NULL","537-555-0125",2013-07-16 00:00:00.000,"5-10 Miles"
13166,343,"AW00013166","NULL","Kyle","NULL","Chen",0,1981-09-10 00:00:00.000,"M","NULL","M","kyle21@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"8354 Sugar Valley Blv.","NULL","751-555-0117",2013-03-22 00:00:00.000,"1-2 Miles"
13937,545,"AW00013937","NULL","Victoria","NULL","Ware",0,1984-03-19 00:00:00.000,"S","NULL","F","victoria39@adventure-works.com",70000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"6353 Dan Ysidro Court","NULL","630-555-0131",2013-08-05 00:00:00.000,"2-5 Miles"
14105,336,"AW00014105","NULL","Jackson","NULL","Zhang",0,1982-06-03 00:00:00.000,"S","NULL","M","jackson25@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9532 Clay Rd","NULL","739-555-0115",2012-04-06 00:00:00.000,"1-2 Miles"
14106,348,"AW00014106","NULL","Melissa","NULL","Hughes",0,1981-07-12 00:00:00.000,"S","NULL","F","melissa6@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9391 80th St","NULL","976-555-0182",2012-04-26 00:00:00.000,"1-2 Miles"
14351,299,"AW00014351","NULL","Riley","NULL","Gray",0,1981-08-01 00:00:00.000,"S","NULL","F","riley25@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"7906 Star Tree Court","NULL","399-555-0190",2013-03-20 00:00:00.000,"5-10 Miles"
14355,543,"AW00014355","NULL","Ian","NULL","King",0,1979-05-11 00:00:00.000,"M","NULL","M","ian25@adventure-works.com",60000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"9199 Park Glenn","NULL","988-555-0130",2012-08-14 00:00:00.000,"5-10 Miles"
15273,336,"AW00015273","NULL","Brandon","NULL","Alexander",0,1981-11-11 00:00:00.000,"S","NULL","M","brandon16@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"4911 Peachwillow Lane","NULL","780-555-0152",2013-04-06 00:00:00.000,"5-10 Miles"
15427,359,"AW00015427","NULL","Jade","NULL","Murphy",0,1985-05-17 00:00:00.000,"S","NULL","F","jade12@adventure-works.com",60000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"7444 Margo Drive","NULL","109-555-0190",2012-06-09 00:00:00.000,"1-2 Miles"
15430,612,"AW00015430","NULL","Alfredo","NULL","Jiménez",0,1983-12-07 00:00:00.000,"M","NULL","M","alfredo6@adventure-works.com",40000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"8241 San Jose Drive","NULL","466-555-0112",2013-02-03 00:00:00.000,"5-10 Miles"
