customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Custom
3387,"Shel","Duke","Female",19,1976-07-05 00:00:00.000,"45.58797319","General Manager","Manufacturing","Affluent Customer","N","Yes",15,"46 to 55"
3414,"Winnifred","Zima","Female",46,1966-02-25 00:00:00.000,"55.95235675","Software Consultant","n/a","Affluent Customer","N","Yes",10,"55 above"
3421,"Ronalda","McGeechan","Female",60,1962-12-17 00:00:00.000,"59.1468773","Computer Systems Analyst II","Health","Affluent Customer","N","Yes",18,"55 above"
3424,"Vale","Whittuck","Female",39,1977-02-28 00:00:00.000,"44.9359184","Automation Specialist III","Manufacturing","Affluent Customer","N","Yes",11,"36 to 45"
3439,"Rubie","O'Gorman","Female",45,1974-10-20 00:00:00.000,"47.29756223","Technical Writer","n/a","Affluent Customer","N","Yes",19,"46 to 55"
3470,"Catherina","Ricca","Female",56,1967-10-01 00:00:00.000,"54.35509648","Recruiting Manager","Health","Affluent Customer","N","Yes",6,"46 to 55"
3477,"Jaquelin","Leek","Female",90,1996-01-24 00:00:00.000,"26.0208499","Senior Developer","Financial Services","Affluent Customer","N","Yes",7,"26 to 35"
3482,"Roch","Rilston","Female",71,2000-05-18 00:00:00.000,"21.70304169","Clinical Specialist","Health","Affluent Customer","N","Yes",2,"25 below"
3497,"Thia","O'Day","Female",73,1986-05-03 00:00:00.000,"35.75509648","Administrative Assistant IV","Manufacturing","Affluent Customer","N","Yes",18,"36 to 45"
3503,"Tootsie","Rafter","Female",53,1979-03-12 00:00:00.000,"42.90304169","Financial Advisor","Financial Services","Affluent Customer","N","Yes",10,"36 to 45"
3531,"Shannah","Pountain","Female",4,1969-01-27 00:00:00.000,"53.02906908","Marketing Manager","Retail","Affluent Customer","N","Yes",11,"46 to 55"
3534,"Kacie","Stanbrooke","Female",92,1975-05-15 00:00:00.000,"46.73043895","Associate Professor","Manufacturing","Affluent Customer","N","Yes",3,"46 to 55"
3546,"Hally","Pollie","Female",91,1983-09-29 00:00:00.000,"38.34961703","GIS Technical Architect","Manufacturing","Affluent Customer","N","Yes",9,"36 to 45"
3567,"Eileen","Ilchenko","Female",17,1980-09-14 00:00:00.000,"41.39071292","Nurse","Financial Services","Affluent Customer","N","Yes",14,"36 to 45"
3575,"Kandace","Desesquelle","Female",82,1973-11-06 00:00:00.000,"48.25098689","Administrative Assistant I","IT","Affluent Customer","N","Yes",13,"46 to 55"
3588,"Henrie","Beadman","Female",15,1961-06-04 00:00:00.000,"60.6838636","Web Developer III","Health","Affluent Customer","N","Yes",18,"55 above"
3630,"Jeni","Heymes","Female",16,1978-11-15 00:00:00.000,"43.22358963","Tax Accountant","Property","Affluent Customer","N","Yes",8,"36 to 45"
3711,"Ellene","Scinelli","Female",61,1961-05-04 00:00:00.000,"60.76879511","Associate Professor","Manufacturing","Affluent Customer","N","Yes",9,"55 above"
3728,"Chanda","Garmons","Female",27,1986-09-01 00:00:00.000,"35.42358963","Technical Writer","Property","Affluent Customer","N","Yes",21,"36 to 45"
3741,"Mollee","Jeavons","Female",19,1970-02-01 00:00:00.000,"52.01537045","Nurse","n/a","Affluent Customer","N","Yes",16,"46 to 55"
3751,"Millicent","Nacci","Female",44,1978-12-28 00:00:00.000,"43.10578141","Environmental Specialist","n/a","Affluent Customer","N","Yes",13,"36 to 45"
3752,"Peta","Nunes Nabarro","Female",67,1961-09-15 00:00:00.000,"60.40167182","Administrative Assistant I","Argiculture","Affluent Customer","N","Yes",16,"55 above"
3792,"Ingunna","Loxston","Female",81,1976-04-16 00:00:00.000,"45.80715127","VP Marketing","Financial Services","Affluent Customer","N","Yes",5,"46 to 55"
3793,"Shannen","Pitcock","Female",49,1957-05-12 00:00:00.000,"64.74961703","Engineer IV","n/a","Affluent Customer","N","Yes",15,"55 above"
3797,"Kriste","Oldall","Female",76,1979-08-18 00:00:00.000,"42.46742525","Occupational Therapist","Health","Affluent Customer","N","Yes",4,"36 to 45"
3836,"Jolee","Stearndale","Female",16,1995-01-25 00:00:00.000,"27.01811018","Electrical Engineer","Manufacturing","Affluent Customer","N","Yes",7,"26 to 35"
3838,"Mil","Clemitt","Female",59,1987-03-24 00:00:00.000,"34.86468552","Sales Associate","Financial Services","Affluent Customer","N","Yes",4,"26 to 35"
3860,"Sheila-kathryn","Conklin","Female",14,1986-04-05 00:00:00.000,"35.83180881","Mechanical Systems Engineer","n/a","Affluent Customer","N","Yes",13,"36 to 45"
3868,"Rica","Corrado","Female",60,1997-06-19 00:00:00.000,"24.61811018","Social Worker","Health","Affluent Customer","N","Yes",4,"25 below"
3914,"Izabel","Roelofs","Female",79,1988-05-21 00:00:00.000,"33.70304169","Assistant Manager","Entertainment","Affluent Customer","N","Yes",22,"26 to 35"
3953,"Allyson","Simak","Female",79,1999-06-18 00:00:00.000,"22.6208499","Help Desk Operator","Health","Affluent Customer","N","Yes",2,"25 below"
3969,"Randee","Penchen","Female",93,1977-07-16 00:00:00.000,"44.55783621","Accountant II","Manufacturing","Affluent Customer","N","Yes",10,"36 to 45"
3974,"Misha","Ranklin","Female",82,1961-02-11 00:00:00.000,"60.99345264","Technical Writer","n/a","Affluent Customer","N","Yes",9,"55 above"
3976,"Gretel","Chrystal","Female",0,1957-11-20 00:00:00.000,"64.22358963","Internal Auditor","n/a","Affluent Customer","N","Yes",13,"55 above"
19,"Sorcha","Keyson","Female",76,2001-04-15 00:00:00.000,"20.79345264","Geological Engineer","Manufacturing","High Net Worth","N","No",1,"25 below"
61,"Kacey","Rowbottom","Female",47,1959-11-29 00:00:00.000,"62.1989321","Help Desk Operator","Property","High Net Worth","N","No",13,"55 above"
82,"Gleda","Cokely","Female",93,1965-06-28 00:00:00.000,"56.61537045","Software Test Engineer III","Property","High Net Worth","N","No",19,"55 above"
112,"Shena","Parren","Female",88,1975-08-12 00:00:00.000,"46.48660333","Marketing Manager","Retail","High Net Worth","N","No",12,"46 to 55"
123,"Almeta","Kalinsky","Female",85,1988-12-03 00:00:00.000,"33.16605538","Analyst Programmer","Financial Services","High Net Worth","N","No",15,"26 to 35"
131,"Jana","Renyard","Female",57,1964-10-16 00:00:00.000,"57.31400059","Administrative Officer","Retail","High Net Worth","N","No",8,"55 above"
177,"Ondrea","Pablos","Female",25,1989-11-09 00:00:00.000,"32.23180881","Professor","Financial Services","High Net Worth","N","No",4,"26 to 35"
220,"Jeniffer","Apark","Female",79,1954-05-10 00:00:00.000,"67.75783621","Electrical Engineer","Manufacturing","High Net Worth","N","No",9,"55 above"
230,"Maegan","Scyone","Female",74,1954-06-24 00:00:00.000,"67.63454853","Internal Auditor","Property","High Net Worth","N","No",11,"55 above"
234,"Mead","Alpes","Female",71,1969-08-12 00:00:00.000,"52.48934305","Chief Design Engineer","Retail","High Net Worth","N","No",12,"46 to 55"
246,"Binny","Whight","Female",63,1991-02-28 00:00:00.000,"30.92769922","Technical Writer","Manufacturing","High Net Worth","N","No",9,"26 to 35"
258,"Othella","Keher","Female",24,1992-05-03 00:00:00.000,"29.74961703","Administrative Officer","Manufacturing","High Net Worth","N","No",9,"26 to 35"
277,"Jehanna","Alvarado","Female",69,1956-02-19 00:00:00.000,"65.97701429","VP Product Management","n/a","High Net Worth","N","No",15,"55 above"
289,"Modestia","Lithgow","Female",43,1970-04-12 00:00:00.000,"51.82358963","Clinical Specialist","Health","High Net Worth","N","No",10,"46 to 55"
297,"Cecile","MacLise","Female",33,1959-04-27 00:00:00.000,"62.79071292","Electrical Engineer","Manufacturing","High Net Worth","N","No",16,"55 above"
311,"Jaimie","Halms","Female",86,1957-08-16 00:00:00.000,"64.48660333","Internal Auditor","Health","High Net Worth","N","No",12,"55 above"
356,"Nichole","","Female",10,1975-03-30 00:00:00.000,"46.85646634","Librarian","Entertainment","High Net Worth","N","No",5,"46 to 55"
365,"Romona","Capitano","Female",98,1976-06-27 00:00:00.000,"45.609891","VP Quality Control","Property","High Net Worth","N","No",15,"46 to 55"
366,"Constance","Ucchino","Female",7,1954-01-08 00:00:00.000,"68.09208278","Librarian","Entertainment","High Net Worth","N","No",19,"55 above"
406,"Rhona","Spilsburie","Female",58,1987-06-16 00:00:00.000,"34.63454853","Financial Analyst","Financial Services","High Net Worth","N","No",12,"26 to 35"
448,"Robin","Crack","Female",34,1995-04-26 00:00:00.000,"26.76879511","Software Engineer III","IT","High Net Worth","N","No",3,"26 to 35"
485,"Ulrika","Steagall","Female",23,1974-11-08 00:00:00.000,"47.24550744","Statistician III","Manufacturing","High Net Worth","N","No",20,"46 to 55"
515,"Winna","Verny","Female",55,1989-09-04 00:00:00.000,"32.41263073","Help Desk Operator","IT","High Net Worth","N","No",8,"26 to 35"
531,"Modesty","Fletcher","Female",94,1993-08-26 00:00:00.000,"28.43454853","Senior Cost Accountant","Financial Services","High Net Worth","N","No",1,"26 to 35"
537,"Raine","Sneezum","Female",16,1989-03-26 00:00:00.000,"32.85646634","Structural Engineer","Entertainment","High Net Worth","N","No",7,"26 to 35"
551,"Florence","Muldoon","Female",8,1987-08-10 00:00:00.000,"34.4838636","Structural Engineer","Financial Services","High Net Worth","N","No",9,"26 to 35"
613,"Carolann","O'Hallagan","Female",4,1989-11-14 00:00:00.000,"32.21811018","Analyst Programmer","Property","High Net Worth","N","No",17,"26 to 35"
637,"Mercy","Wilsone","Female",60,1976-09-23 00:00:00.000,"45.36879511","Health Coach I","Health","High Net Worth","N","No",13,"46 to 55"
660,"Stormi","","Female",82,1995-07-29 00:00:00.000,"26.51126086","Geological Engineer","Manufacturing","High Net Worth","N","No",6,"26 to 35"
661,"Cinderella","Haslen","Female",35,1988-05-07 00:00:00.000,"33.74139785","Sales Associate","IT","High Net Worth","N","No",14,"26 to 35"
678,"Ambur","Symcoxe","Female",57,1995-08-31 00:00:00.000,"26.4208499","Accounting Assistant II","IT","High Net Worth","N","No",2,"26 to 35"
774,"Phelia","Perotti","Female",79,1998-11-27 00:00:00.000,"23.17701429","Operator","Manufacturing","High Net Worth","N","No",1,"25 below"
779,"Maddy","Larrat","Female",1,1992-02-10 00:00:00.000,"29.97701429","Staff Accountant III","Health","High Net Worth","N","No",7,"26 to 35"
795,"Cassy","Awdry","Female",35,1973-08-20 00:00:00.000,"48.46468552","Environmental Tech","Financial Services","High Net Worth","N","No",18,"46 to 55"
798,"Dorita","Blackburne","Female",22,1988-05-20 00:00:00.000,"33.70578141","Teacher","Financial Services","High Net Worth","N","No",5,"26 to 35"
803,"Nina","Murcutt","Female",96,1999-11-11 00:00:00.000,"22.2208499","Nuclear Power Engineer","Manufacturing","High Net Worth","N","No",3,"25 below"
822,"Ardis","Tomlett","Female",67,1974-10-23 00:00:00.000,"47.28934305","Sales Associate","Health","High Net Worth","N","No",17,"46 to 55"
847,"Kelci","Morrison","Female",66,1991-05-26 00:00:00.000,"30.68934305","Chief Design Engineer","Retail","High Net Worth","N","No",9,"26 to 35"
857,"Theo","","Female",15,1964-08-14 00:00:00.000,"57.48660333","General Manager","n/a","High Net Worth","N","No",4,"55 above"
946,"Bettina","Farrer","Female",16,1961-07-17 00:00:00.000,"60.56605538","Research Associate","Manufacturing","High Net Worth","N","No",12,"55 above"
964,"Rhetta","Grellier","Female",35,1994-01-24 00:00:00.000,"28.0208499","Assistant Professor","Financial Services","High Net Worth","N","No",6,"26 to 35"
979,"Kayla","Falkingham","Female",42,1959-12-25 00:00:00.000,"62.12769922","Budget/Accounting Analyst I","Manufacturing","High Net Worth","N","No",12,"55 above"
985,"Aryn","O'Halloran","Female",29,1970-09-30 00:00:00.000,"51.35509648","Help Desk Operator","Retail","High Net Worth","N","No",15,"46 to 55"
999,"Dido","Leyburn","Female",12,1988-04-10 00:00:00.000,"33.81537045","Recruiting Manager","n/a","High Net Worth","N","No",4,"26 to 35"
1003,"Mariann","O'Geaney","Female",35,1968-02-03 00:00:00.000,"54.01263073","Paralegal","Financial Services","High Net Worth","N","No",18,"46 to 55"
1013,"Corissa","Zienkiewicz","Female",53,1976-09-06 00:00:00.000,"45.41537045","Physical Therapy Assistant","Retail","High Net Worth","N","No",17,"46 to 55"
1040,"Jacenta","Wedlock","Female",78,1975-03-04 00:00:00.000,"46.92769922","Food Chemist","Health","High Net Worth","N","No",9,"46 to 55"
1107,"Maridel","Whitby","Female",70,1974-07-17 00:00:00.000,"47.55783621","Social Worker","Health","High Net Worth","N","No",18,"46 to 55"
1165,"Fanni","Wakelin","Female",58,1993-06-23 00:00:00.000,"28.609891","Administrative Assistant IV","Financial Services","High Net Worth","N","No",2,"26 to 35"
1198,"Alina","Rickson","Female",73,1973-09-30 00:00:00.000,"48.35235675","Sales Representative","Retail","High Net Worth","N","No",7,"46 to 55"
1200,"Hedda","Lathom","Female",38,1974-04-30 00:00:00.000,"47.77153484","Librarian","Entertainment","High Net Worth","N","No",18,"46 to 55"
1217,"Dulcinea","Janssen","Female",67,1968-08-19 00:00:00.000,"53.47016497","Structural Engineer","Manufacturing","High Net Worth","N","No",16,"46 to 55"
1237,"Junia","Humerstone","Female",6,1969-12-31 00:00:00.000,"52.10304169","Research Nurse","Health","High Net Worth","N","No",16,"46 to 55"
1391,"Winni","Cana","Female",62,1976-08-05 00:00:00.000,"45.50304169","Marketing Assistant","Retail","High Net Worth","N","No",12,"46 to 55"
1428,"Morissa","Ozintsev","Female",93,1998-11-15 00:00:00.000,"23.209891","Sales Representative","Retail","High Net Worth","N","No",1,"25 below"
1449,"Ashly","Abramamovh","Female",38,1967-08-26 00:00:00.000,"54.45372662","Staff Accountant IV","n/a","High Net Worth","N","No",4,"46 to 55"
1493,"Lisabeth","Fundell","Female",51,1987-08-12 00:00:00.000,"34.47838415","Engineer II","Argiculture","High Net Worth","N","No",22,"26 to 35"
1497,"Karole","Grinin","Female",70,1973-11-08 00:00:00.000,"48.24550744","Marketing Assistant","Retail","High Net Worth","N","No",14,"46 to 55"
1525,"Philis","Whittam","Female",43,1966-07-15 00:00:00.000,"55.56879511","Database Administrator III","Financial Services","High Net Worth","N","No",5,"55 above"
1543,"Michaela","Andrasch","Female",25,1993-10-13 00:00:00.000,"28.30304169","Database Administrator III","n/a","High Net Worth","N","No",9,"26 to 35"
1553,"Vanna","Matts","Female",68,1956-05-31 00:00:00.000,"65.69756223","Administrative Assistant IV","Retail","High Net Worth","N","No",7,"55 above"
1577,"Diannne","Teager","Female",87,1976-09-08 00:00:00.000,"45.409891","Automation Specialist I","Manufacturing","High Net Worth","N","No",10,"46 to 55"
1662,"Xenia","Willmett","Female",40,1956-04-01 00:00:00.000,"65.86194579","Electrical Engineer","Manufacturing","High Net Worth","N","No",11,"55 above"
1708,"Wenona","Mahaddie","Female",39,1988-12-30 00:00:00.000,"33.09208278","Marketing Manager","Property","High Net Worth","N","No",20,"26 to 35"
1710,"Matilde","MacKeeg","Female",49,1954-06-30 00:00:00.000,"67.61811018","Health Coach IV","Health","High Net Worth","N","No",17,"55 above"
1726,"Mariette","Alexsandrev","Female",41,1973-08-06 00:00:00.000,"48.50304169","Junior Executive","Financial Services","High Net Worth","N","No",11,"46 to 55"
1729,"Alla","Kyles","Female",37,1987-11-16 00:00:00.000,"34.21537045","Mechanical Systems Engineer","Argiculture","High Net Worth","N","No",7,"26 to 35"
1744,"Phoebe","Kahen","Female",41,1972-01-21 00:00:00.000,"50.04550744","Nurse Practicioner","Financial Services","High Net Worth","N","No",12,"46 to 55"
1756,"Daron","","Female",92,1976-12-17 00:00:00.000,"45.1359184","Junior Executive","n/a","High Net Worth","N","No",7,"46 to 55"
1760,"Kelsy","Barrowcliff","Female",68,1966-04-27 00:00:00.000,"55.78523347","Dental Hygienist","Health","High Net Worth","N","No",15,"55 above"
1765,"Sibella","O' Mara","Female",48,1967-02-13 00:00:00.000,"54.98523347","Senior Quality Engineer","n/a","High Net Worth","N","No",10,"46 to 55"
1800,"Dianemarie","Hatherall","Female",30,1955-09-23 00:00:00.000,"66.38523347","Executive Secretary","Argiculture","High Net Worth","N","No",11,"55 above"
1823,"Trude","Rizzardo","Female",29,1974-05-24 00:00:00.000,"47.70578141","VP Quality Control","n/a","High Net Worth","N","No",10,"46 to 55"
2012,"Maisey","Lavell","Female",55,1972-09-07 00:00:00.000,"49.41537045","Health Coach I","Health","High Net Worth","N","No",4,"46 to 55"
2019,"Neda","Perkis","Female",48,1953-09-13 00:00:00.000,"68.41263073","VP Marketing","Entertainment","High Net Worth","N","No",17,"55 above"
2048,"Sorcha","Genthner","Female",22,1960-04-13 00:00:00.000,"61.82632936","Financial Advisor","Financial Services","High Net Worth","N","No",13,"55 above"
2068,"Wandie","Nare","Female",23,1956-08-08 00:00:00.000,"65.50852114","Account Representative I","n/a","High Net Worth","N","No",8,"55 above"
2079,"Eda","","Female",49,1956-07-29 00:00:00.000,"65.5359184","Account Executive","n/a","High Net Worth","N","No",11,"55 above"
2080,"Rosamond","Sainer","Female",15,1959-08-07 00:00:00.000,"62.51126086","Human Resources Assistant IV","n/a","High Net Worth","N","No",17,"55 above"
2098,"Ame","Tossell","Female",82,1969-12-13 00:00:00.000,"52.15235675","Dental Hygienist","Health","High Net Worth","N","No",16,"46 to 55"
2125,"Laurene","Linstead","Female",9,1975-01-27 00:00:00.000,"47.02632936","VP Quality Control","Financial Services","High Net Worth","N","No",18,"46 to 55"
2133,"Clarissa","Blaisdale","Female",44,1998-01-20 00:00:00.000,"24.02906908","General Manager","Financial Services","High Net Worth","N","No",3,"25 below"
2171,"Laryssa","Maes","Female",21,1970-02-10 00:00:00.000,"51.99071292","Pharmacist","Health","High Net Worth","N","No",10,"46 to 55"
2186,"Carolina","Sexty","Female",61,1963-03-18 00:00:00.000,"58.89756223","Clinical Specialist","Health","High Net Worth","N","No",5,"55 above"
2204,"Kacie","Barthram","Female",16,1967-09-07 00:00:00.000,"54.4208499","Librarian","Entertainment","High Net Worth","N","No",7,"46 to 55"
2228,"Rosita","Soppeth","Female",12,1956-03-09 00:00:00.000,"65.92495949","Geological Engineer","Manufacturing","High Net Worth","N","No",9,"55 above"
